AccidentId,Direction,PassengerNumber,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver
201800000295,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800000295,Decreasing,0,,,RightBack,NoDirectionChange
201800000297,Decreasing,0,DitchTalusOrRockyWall,,RightSide,PassLeft
201800000298,Increasing,0,,Pedestrian,RightFront,
201800000299,Increasing,0,,,,SameDirectionOrLane
201800000300,Increasing,0,,,RightFront,Stopped
201800000301,Unknown,0,StationaryVehicle,,Front,NoDirectionChange
201800000301,Unknown,0,,,Back,Stopped
201800000302,Increasing,0,StreetFurniture,,Front,NoDirectionChange
201800000303,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800000304,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800000305,Increasing,0,,Vehicle,LeftSide,SwerveToLeft
201800000305,Decreasing,0,,,LeftSide,Avoidance
201800000306,Increasing,0,BuildingWallOrPier,,Front,NoDirectionChange
201800000307,Increasing,0,,Vehicle,LeftFront,PassRight
201800000307,Increasing,0,,Vehicle,RightSide,PassRight
201800000308,Decreasing,0,,Vehicle,Front,
201800000308,Decreasing,0,,Vehicle,Back,NoDirectionChange
201800000309,Unknown,0,TrafficSignOrEmergencyBox,Vehicle,RightSide,SameDirectionOrLane
201800000309,Unknown,0,,Vehicle,LeftSide,TurnToLeft
201800000310,Unknown,0,SideWalkEdge,,RightSide,NoDirectionChange
201800000311,Unknown,0,,,RightFront,NoDirectionChange
201800000311,Unknown,0,,Vehicle,LeftSide,TurnToRight
201800000312,Unknown,0,,,LeftBack,
201800000312,Unknown,0,,Vehicle,Front,NoDirectionChange
201800000313,Decreasing,0,,Vehicle,LeftSide,ChangeToLeftLane
201800000313,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800000314,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000314,Increasing,0,,Vehicle,Front,ChangeToLeftLane
201800000316,Decreasing,0,OtherInLane,,,NoDirectionChange
201800000317,Unknown,0,MetallicBarrier,,Front,TurnToLeft
201800000318,Unknown,0,,Pedestrian,Front,TurnToRight
201800000319,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800000319,Decreasing,0,,,Back,SameDirectionOrLane
201800000319,Increasing,0,,Vehicle,LeftSide,WrongWay
201800000320,Decreasing,0,,Vehicle,Back,NoDirectionChange
201800000320,Decreasing,0,,Vehicle,Front,
201800000321,Unknown,0,,,RightSide,
201800000322,Unknown,0,,Vehicle,Front,WrongWay
201800000322,Unknown,0,,Vehicle,Front,NoDirectionChange
201800000323,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800000323,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000324,Unknown,0,,,LeftBack,Stopped
201800000324,Unknown,0,Tree,,RightFront,NoDirectionChange
201800000325,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800000325,Unknown,0,,Vehicle,LeftFront,Insertion
201800000326,Unknown,0,,Vehicle,LeftBack,NoDirectionChange
201800000326,Unknown,0,,Other,RightBack,ChangeToRightLane
201800000327,Unknown,0,OtherInSidewalkOrShoulder,,LeftFront,NoDirectionChange
201800000328,Unknown,0,,Vehicle,RightSide,CrossLane
201800000328,Unknown,0,,Vehicle,Front,NoDirectionChange
201800000329,Unknown,0,,Vehicle,Front,TurnToLeft
201800000329,Unknown,0,,Vehicle,Front,NoDirectionChange
201800000329,Unknown,0,,Vehicle,LeftFront,Stopped
201800000330,Unknown,0,StreetFurniture,,Multiple,NoDirectionChange
201800000331,Unknown,0,,Vehicle,Front,NoDirectionChange
201800000331,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800000332,Unknown,0,,,,Stopped
201800000334,Unknown,0,,Vehicle,RightSide,TurnToLeft
201800000334,Unknown,0,,Vehicle,Front,NoDirectionChange
201800000335,Increasing,0,,Vehicle,Front,WrongWay
201800000335,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800000337,Decreasing,0,,Vehicle,Front,TurnToLeft
201800000337,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000338,Unknown,0,,Vehicle,LeftFront,SwerveToLeft
201800000338,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800000339,Unknown,0,,Vehicle,Front,CrossLane
201800000339,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000340,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800000340,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000341,Decreasing,0,,,Back,SameDirectionOrLane
201800000341,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800000342,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800000342,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000343,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800000343,Unknown,0,,Vehicle,LeftFront,SwerveToLeft
201800000344,Unknown,0,Tree,,RightSide,NoDirectionChange
201800000345,Unknown,0,,,,NoDirectionChange
201800000346,Decreasing,0,,Vehicle,RightSide,SwerveToLeft
201800000346,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000347,Increasing,0,Tree,,LeftFront,
201800000348,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800000348,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800000349,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800000349,Decreasing,0,,Vehicle,Front,PassLeft
201800000350,Increasing,0,StreetFurniture,,LeftFront,NoDirectionChange
201800000351,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800000351,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000352,Decreasing,0,,Vehicle,LeftFront,ChangeToLeftLane
201800000352,Increasing,0,,Vehicle,Front,BetweenLanes
201800000353,Decreasing,0,TrafficSignOrEmergencyBox,,,
201800000355,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000355,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000356,Decreasing,0,,Other,LeftFront,NoDirectionChange
201800000356,Increasing,0,,Vehicle,LeftSide,SwerveToLeft
201800000357,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000357,Unknown,0,,Vehicle,LeftFront,CrossLane
201800000358,Unknown,0,,,,
201800000359,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000359,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800000360,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800000361,Decreasing,0,,Vehicle,RightFront,TurnToRight
201800000361,Decreasing,0,,,Back,TurnToRight
201800000362,Decreasing,0,,Vehicle,LeftBack,NoDirectionChange
201800000362,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000362,Decreasing,0,,Vehicle,Front,CrossStrip
201800000363,Increasing,0,,Vehicle,Multiple,PassLeft
201800000363,Increasing,0,,Vehicle,LeftBack,TurnToLeft
201800000363,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000364,Increasing,0,SideWalkEdge,,RightFront,NoDirectionChange
201800000365,Decreasing,0,DitchTalusOrRockyWall,,,NoDirectionChange
201800000366,Unknown,0,StationaryVehicle,,Front,NoDirectionChange
201800000367,Unknown,0,Tree,,Front,NoDirectionChange
201800000368,Increasing,0,,Vehicle,LeftBack,TurnToLeft
201800000368,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800000369,Increasing,0,,Vehicle,Front,TurnToLeft
201800000369,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000371,Increasing,0,,,,NoDirectionChange
201800000371,Increasing,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800000372,Unknown,0,,Vehicle,RightFront,CrossLane
201800000372,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000373,Decreasing,0,,Pedestrian,RightSide,Insertion
201800000375,Increasing,0,DitchTalusOrRockyWall,,LeftFront,NoDirectionChange
201800000376,Decreasing,0,StationaryVehicle,Vehicle,Front,SwerveToLeft
201800000376,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800000377,Increasing,0,,,Multiple,NoDirectionChange
201800000378,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800000378,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000379,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000379,Increasing,0,,Vehicle,LeftSide,CrossLane
201800000380,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000380,Decreasing,0,,,Back,Stopped
201800000381,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800000381,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000383,Increasing,0,,Vehicle,LeftSide,SwerveToLeft
201800000383,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000384,Decreasing,0,StreetFurniture,,LeftSide,SwerveToLeft
201800000385,Increasing,0,,Vehicle,LeftBack,TurnToLeft
201800000385,Increasing,0,,Vehicle,Front,
201800000387,Increasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800000387,Increasing,0,,,Back,SameDirectionOrLane
201800000388,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800000388,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000388,Increasing,0,,Vehicle,,NoDirectionChange
201800000389,Increasing,0,SideWalkEdge,,Front,NoDirectionChange
201800000390,Increasing,0,,Other,LeftFront,Insertion
201800000390,Increasing,0,,Vehicle,Back,NoDirectionChange
201800000391,Decreasing,0,Tree,,LeftFront,
201800000392,Unknown,0,OtherInSidewalkOrShoulder,,RightBack,
201800000393,Increasing,0,BuildingWallOrPier,,Front,
201800000394,Increasing,0,Tree,,Front,NoDirectionChange
201800000395,Decreasing,0,,Pedestrian,RightFront,
201800000396,Decreasing,0,,Vehicle,Front,
201800000396,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000398,Decreasing,0,,Vehicle,Front,TurnToLeft
201800000398,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000399,Decreasing,0,,Vehicle,Front,SwerveToLeft
201800000399,Increasing,0,,Vehicle,Front,Avoidance
201800000400,Unknown,0,,Pedestrian,RightFront,NoDirectionChange
201800000401,Decreasing,0,,Vehicle,LeftFront,SameDirectionOrLane
201800000401,Decreasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800000402,Decreasing,1,Tree,,Front,SwerveToLeft
201800000403,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800000403,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000404,Unknown,0,StationaryVehicle,,Front,TurnToLeft
201800000404,Unknown,0,,,RightFront,Stopped
201800000405,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800000406,Decreasing,0,DitchTalusOrRockyWall,,LeftFront,NoDirectionChange
201800000407,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800000408,Unknown,0,DitchTalusOrRockyWall,,Front,
201800000409,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000409,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800000410,Increasing,0,StreetFurniture,,Front,NoDirectionChange
201800000412,Unknown,0,Post,Vehicle,Front,NoDirectionChange
201800000412,Unknown,0,,Vehicle,LeftSide,TurnToRight
201800000413,Increasing,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800000414,Unknown,0,,,,
201800000414,Unknown,0,,,,TurnToRight
201800000415,Decreasing,0,,,Front,
201800000415,Increasing,0,,,Front,Avoidance
201800000416,Decreasing,0,,Other,RightFront,PassLeft
201800000416,Decreasing,0,,Vehicle,LeftBack,SwerveToLeft
201800000417,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000417,Unknown,0,,Vehicle,RightBack,CrossLane
201800000418,Increasing,0,,Vehicle,Front,PassLeft
201800000418,Increasing,0,,Vehicle,LeftBack,TurnToLeft
201800000419,Unknown,0,,,,NoDirectionChange
201800000420,Increasing,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800000421,Unknown,0,,,,TurnToLeft
201800000422,Unknown,0,,Vehicle,Front,
201800000422,Unknown,0,,Vehicle,LeftBack,
201800000423,Unknown,0,,Pedestrian,LeftFront,
201800000424,Unknown,0,,Pedestrian,RightFront,NoDirectionChange
201800000425,Unknown,0,Tree,,Front,NoDirectionChange
201800000426,Unknown,0,StationaryVehicle,,Front,SameDirectionOrLane
201800000426,Unknown,0,,Vehicle,Back,SameDirectionOrLane
201800000427,Increasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800000427,Increasing,0,,,LeftBack,SameDirectionOrLane
201800000428,Increasing,0,,Vehicle,RightSide,SameDirectionOrLane
201800000428,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800000433,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000433,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000434,Unknown,0,,,RightSide,
201800000435,Unknown,0,,Vehicle,LeftSide,TurnToRight
201800000435,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800000436,Unknown,0,,Pedestrian,LeftFront,SameDirectionOrLane
201800000437,Decreasing,0,,Vehicle,LeftFront,SameDirectionOrLane
201800000437,Decreasing,0,MetallicBarrier,,Back,SameDirectionOrLane
201800000438,Decreasing,0,Post,,Front,NoDirectionChange
201800000439,Unknown,0,Tree,,Front,SwerveToRight
201800000440,Decreasing,0,,,LeftFront,
201800000440,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000441,Unknown,0,,Vehicle,RightFront,
201800000441,Unknown,0,,Vehicle,RightSide,
201800000442,Unknown,0,,Vehicle,Front,NoDirectionChange
201800000442,Unknown,0,,Vehicle,,CrossLane
201800000443,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000443,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000444,Increasing,0,Tree,,Multiple,SwerveToLeft
201800000446,Unknown,0,,Vehicle,RightBack,PassLeft
201800000446,Unknown,0,Post,Vehicle,LeftFront,NoDirectionChange
201800000447,Unknown,0,,Pedestrian,RightFront,CrossLane
201800000448,Decreasing,0,,,RightFront,
201800000449,Increasing,0,,Vehicle,Front,SwerveToLeft
201800000449,Decreasing,0,,Vehicle,Front,
201800000450,Unknown,0,,Pedestrian,LeftFront,TurnToLeft
201800000451,Increasing,0,ExitLaneWithoutObstacle,,Front,
201800000452,Decreasing,0,,,RightFront,SameDirectionOrLane
201800000452,Increasing,0,,,RightFront,WrongWay
201800000453,Decreasing,0,,Vehicle,Front,PassLeft
201800000453,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800000454,Unknown,0,,Vehicle,LeftBack,CrossLane
201800000454,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000456,Unknown,0,,Vehicle,RightFront,Avoidance
201800000456,Unknown,0,,Vehicle,Front,CrossLane
201800000457,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800000459,Increasing,0,,Vehicle,RightSide,SwerveToRight
201800000459,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000460,Decreasing,0,,Pedestrian,RightBack,Reverse
201800000461,Unknown,0,SideWalkEdge,,RightFront,SwerveToRight
201800000462,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800000462,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000464,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000465,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000465,Increasing,0,,Vehicle,RightFront,
201800000466,Increasing,0,,,LeftFront,
201800000466,Increasing,0,,,Front,NoDirectionChange
201800000468,Decreasing,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800000469,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800000470,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000470,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000471,Decreasing,0,Tree,,Front,NoDirectionChange
201800000472,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000472,Increasing,0,,,Back,TurnToRight
201800000473,Decreasing,0,MetallicBarrier,Vehicle,LeftSide,TurnToLeft
201800000473,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000474,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000474,Decreasing,0,,,LeftBack,UTurnInLane
201800000475,Unknown,0,Tree,,Front,NoDirectionChange
201800000476,Increasing,0,MetallicBarrier,,Front,NoDirectionChange
201800000478,Increasing,0,,,RightSide,TurnToRight
201800000478,Increasing,0,Post,Vehicle,Front,NoDirectionChange
201800000478,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000478,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800000479,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800000480,Unknown,0,,Vehicle,Front,SameDirectionOrLane
201800000480,Unknown,0,,Vehicle,Back,SameDirectionOrLane
201800000481,Decreasing,0,Tree,,Front,NoDirectionChange
201800000482,Unknown,0,,,Front,SwerveToLeft
201800000482,Unknown,0,,Vehicle,LeftSide,Insertion
201800000484,Decreasing,0,DitchTalusOrRockyWall,,RightSide,SwerveToLeft
201800000485,Increasing,0,SideWalkEdge,,Front,SwerveToLeft
201800000486,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800000486,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000487,Unknown,0,,Pedestrian,Front,TurnToLeft
201800000488,Increasing,0,,Vehicle,LeftFront,Insertion
201800000488,Increasing,0,,Vehicle,RightBack,NoDirectionChange
201800000489,Increasing,0,,Vehicle,Front,SwerveToLeft
201800000489,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000490,Decreasing,0,,Vehicle,RightFront,TurnToLeft
201800000490,Increasing,0,,Vehicle,Front,NoDirectionChange
201800000491,Unknown,0,,Vehicle,Back,TurnToRight
201800000491,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000492,Unknown,0,,Vehicle,Front,Insertion
201800000492,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800000493,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800000493,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000494,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800000494,Increasing,0,,Vehicle,Back,NoDirectionChange
201800000495,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000495,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000496,Unknown,0,Post,,RightSide,NoDirectionChange
201800000497,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800000497,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000498,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800000498,Increasing,0,,Vehicle,LeftFront,PassLeft
201800000499,Decreasing,0,,Vehicle,RightSide,CrossLane
201800000499,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800000500,Increasing,0,,Vehicle,Front,PassLeft
201800000500,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800000501,Unknown,0,,Vehicle,Front,SwerveToLeft
201800000501,Unknown,0,,Vehicle,Front,NoDirectionChange
201800000502,Increasing,0,,Vehicle,Front,SwerveToLeft
201800000502,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000503,Decreasing,0,DitchTalusOrRockyWall,,LeftFront,NoDirectionChange
201800000504,Increasing,0,,Vehicle,LeftFront,PassLeft
201800000504,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800000504,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000505,Increasing,0,BuildingWallOrPier,,Front,NoDirectionChange
201800000506,Decreasing,0,OtherInLane,,Front,NoDirectionChange
201800000507,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800000508,Decreasing,0,Post,,Front,NoDirectionChange
201800000510,Increasing,0,,Vehicle,LeftFront,SwerveToLeft
201800000510,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800000510,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800000510,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000511,Decreasing,0,,Vehicle,Front,CrossLane
201800000511,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800000512,Increasing,0,,Vehicle,Front,Insertion
201800000512,Decreasing,0,,Vehicle,RightSide,NoDirectionChange
201800000513,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800000514,Increasing,0,OtherInSidewalkOrShoulder,,Front,NoDirectionChange
201800000515,Increasing,0,DitchTalusOrRockyWall,,Front,Avoidance
201800000516,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000516,Increasing,0,,Vehicle,Front,PassLeft
201800000516,Increasing,0,,,,PassLeft
201800000517,Increasing,0,Tree,WildAnimal,LeftFront,NoDirectionChange
201800000518,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800000519,Increasing,0,SideWalkEdge,,,NoDirectionChange
201800000520,Unknown,0,DitchTalusOrRockyWall,,Front,NoDirectionChange
201800000521,Unknown,0,,Vehicle,Front,SwerveToLeft
201800000521,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800000522,Decreasing,0,,Vehicle,Front,TurnToLeft
201800000522,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800000523,Decreasing,0,DitchTalusOrRockyWall,,Front,SwerveToLeft
201800000524,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800000524,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800000525,Decreasing,0,,Vehicle,LeftFront,Insertion
