AccidentId,RoadType,RoadNumber,RoadSecNumber,RoadLetter,Circulation,LaneNumber,SpecialLane,Slope,RoadMarkerId,RoadMarkerDistance,Layout,StripWidth,LaneWidth,SurfaceCondition,Infrastructure,Localization,SchoolNear
201800000263,Departamental,1043,,,TwoWay,2.0,0,Flat,24.0,519.0,Straight,,,Normal,Unknown,Lane,0.0
201800000264,Communal,,,,TwoWay,2.0,0,BottomHill,,,,,,Normal,Unknown,Lane,0.0
201800000265,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,,Lane,0.0
201800000266,Departamental,981,,,TwoWay,2.0,0,Flat,1.0,620.0,Straight,,,Normal,Unknown,Lane,0.0
201800000267,Departamental,153,,,TwoWay,2.0,0,BottomHill,21.0,0.0,Straight,,,Wet,Unknown,Lane,0.0
201800000268,Departamental,915,,,TwoWay,2.0,0,Flat,6.0,0.0,Straight,,,Wet,Unknown,Lane,0.0
201800000270,Departamental,153,,,TwoWay,2.0,0,Flat,8.0,847.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800000271,Departamental,981,,D,TwoWay,2.0,0,Flat,6.0,500.0,Straight,,,Wet,Unknown,Lane,0.0
201800000272,Communal,,,,TwoWay,2.0,0,TopHill,,,LeftCurve,,,,Unknown,Shoulder,0.0
201800000273,Departamental,44,,,TwoWay,2.0,0,TopHill,2.0,850.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800000276,Departamental,1001,,,TwoWay,2.0,0,Flat,21.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800000277,Departamental,1001,,,TwoWay,2.0,0,Uphill,17.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800000278,Departamental,125,,,VariableWayNumber,2.0,0,Flat,17.0,800.0,Straight,,,Normal,Unknown,Lane,0.0
201800000279,Departamental,620,,,OneWay,1.0,0,Uphill,2.0,59.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000280,Departamental,1016,,,DividedHighway,2.0,0,Flat,26.0,700.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000282,Departamental,916,,A,TwoWay,2.0,0,Flat,31.0,23.0,Straight,,,,Unknown,Lane,0.0
201800000283,Departamental,12,,,TwoWay,2.0,0,Flat,12.0,514.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800000284,Departamental,89,,,TwoWay,2.0,0,Flat,3.0,100.0,Straight,,,Normal,Unknown,Lane,0.0
201800000285,Communal,,,,TwoWay,2.0,0,Uphill,,,RightCurve,,,Normal,Unknown,Lane,0.0
201800000287,Departamental,137,,,TwoWay,2.0,0,Flat,4.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800000288,Communal,,,,,,,,,,,,,,Intersection,Lane,3.0
201800000289,Departamental,137,,,TwoWay,2.0,0,Flat,13.0,900.0,Straight,,,Normal,Unknown,Lane,0.0
201800000290,Departamental,12,,,TwoWay,2.0,0,Flat,19.0,154.0,Straight,,,Normal,Intersection,Lane,0.0
201800000291,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000292,Departamental,332,,,TwoWay,2.0,0,Uphill,33.0,800.0,S-Shape,,,,,Lane,0.0
201800000294,Departamental,26,,,TwoWay,2.0,0,Flat,15.0,450.0,Straight,,,Normal,Unknown,Lane,0.0
201800000295,National,31,,,TwoWay,3.0,0,TopHill,76.0,530.0,Straight,,,Wet,Unknown,Lane,0.0
201800000297,Departamental,653,,,TwoWay,2.0,0,Uphill,16.0,900.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000298,Departamental,15,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Intersection,Lane,0.0
201800000299,Departamental,56,,,TwoWay,2.0,0,TopHill,22.0,0.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800000300,Departamental,1,,,TwoWay,2.0,0,Flat,46.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800000301,Communal,,,,TwoWay,2.0,0,Uphill,,,RightCurve,,,Normal,,Lane,0.0
201800000302,Departamental,1017,,,TwoWay,2.0,0,Flat,9.0,800.0,Straight,,,Normal,Unknown,Sidewalk,0.0
201800000303,Departamental,330,,,TwoWay,2.0,0,Flat,2.0,600.0,Straight,,,Normal,Unknown,Lane,0.0
201800000304,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000305,Departamental,932,,A,TwoWay,2.0,0,Flat,1.0,100.0,Straight,,,,Unknown,Lane,0.0
201800000306,Departamental,330,,,TwoWay,2.0,0,BottomHill,5.0,0.0,Straight,,,Normal,Unknown,Sidewalk,0.0
201800000307,Departamental,932,,A,TwoWay,2.0,0,Flat,2.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800000308,Departamental,1324,,,TwoWay,2.0,0,Flat,5.0,600.0,Straight,,,Wet,Unknown,Lane,0.0
201800000309,Departamental,923,,,TwoWay,2.0,0,BottomHill,1.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800000310,Communal,,,,TwoWay,2.0,0,Flat,,,,,,Normal,Unknown,Sidewalk,0.0
201800000311,Departamental,118,,,TwoWay,2.0,0,Flat,22.0,0.0,Straight,,,Unknown,Unknown,Lane,0.0
201800000312,Departamental,105,,,TwoWay,2.0,0,Flat,24.0,300.0,Straight,,,Normal,Unknown,Lane,0.0
201800000313,Departamental,1001,,,TwoWay,3.0,0,Flat,1.0,1040.0,Straight,,,Wet,Unknown,Lane,0.0
201800000314,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000316,Departamental,49,,,TwoWay,2.0,0,Flat,4.0,300.0,RightCurve,,,Normal,Intersection,Lane,0.0
201800000317,Departamental,924,,,TwoWay,2.0,0,Flat,2.0,0.0,LeftCurve,,,Normal,Intersection,Lane,0.0
201800000318,Departamental,929,,,TwoWay,2.0,0,Flat,7.0,807.0,RightCurve,,,,Intersection,Lane,0.0
201800000319,Departamental,1001,,,TwoWay,3.0,0,Flat,1.0,300.0,Straight,,,Normal,Unknown,Lane,0.0
201800000320,Departamental,1001,,,DividedHighway,4.0,0,Flat,3.0,900.0,Straight,,,Wet,Unknown,Lane,0.0
201800000321,Departamental,1001,,,TwoWay,2.0,SeparatedBike,Flat,1.0,1040.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800000322,Departamental,105,,,TwoWay,2.0,0,Uphill,21.0,750.0,Straight,,,Ice,Unknown,Lane,0.0
201800000323,Departamental,606,,,,,,,5.0,100.0,,,,,Unknown,Lane,99.0
201800000324,Communal,,,,DividedHighway,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000325,Communal,,,,OneWay,1.0,0,Flat,,,LeftCurve,,,Normal,,Lane,0.0
201800000326,Departamental,1016,,,VariableWayNumber,2.0,0,Uphill,10.0,280.0,LeftCurve,,,Normal,Intersection,Lane,0.0
201800000327,Departamental,924,,A,TwoWay,2.0,0,Flat,2.0,0.0,Straight,,,Normal,Intersection,Shoulder,0.0
201800000328,Departamental,1016,,,TwoWay,2.0,SeparatedBike,Flat,6.0,800.0,Straight,,,Normal,,Lane,0.0
201800000329,Departamental,924,,A,TwoWay,2.0,0,Flat,2.0,200.0,Straight,,,Wet,Unknown,Lane,0.0
201800000330,Departamental,924,,A,TwoWay,2.0,0,Flat,36.0,860.0,Straight,,,Wet,Unknown,Lane,0.0
201800000331,Departamental,44,,,TwoWay,2.0,0,Uphill,22.0,300.0,S-Shape,,,Wet,Unknown,Lane,0.0
201800000332,Departamental,44,,,TwoWay,2.0,0,Flat,21.0,900.0,,,,Mud,,Shoulder,0.0
201800000334,Departamental,44,,,TwoWay,2.0,0,Uphill,22.0,600.0,,,,Wet,Unknown,Lane,0.0
201800000335,National,330,,,TwoWay,2.0,0,Uphill,7.0,500.0,RightCurve,,,Wet,Unknown,Lane,0.0
201800000337,Departamental,922,,,TwoWay,2.0,0,Flat,16.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800000338,National,330,,,TwoWay,2.0,0,Flat,7.0,100.0,S-Shape,,,Normal,Unknown,Lane,0.0
201800000339,Departamental,922,,,TwoWay,2.0,0,Flat,17.0,0.0,,,,Normal,Unknown,Lane,0.0
201800000340,National,330,,,TwoWay,2.0,0,Uphill,7.0,400.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000341,National,2,,,DividedHighway,4.0,Reserved,Uphill,9.0,900.0,Straight,,,Normal,Unknown,Lane,0.0
201800000342,Departamental,922,,,TwoWay,2.0,0,Flat,17.0,0.0,Straight,,,Wet,Unknown,Lane,0.0
201800000343,Departamental,84,,D,TwoWay,2.0,0,Flat,6.0,0.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000344,Departamental,84,,,TwoWay,2.0,0,Flat,3.0,100.0,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800000345,Departamental,84,,,TwoWay,2.0,0,Flat,6.0,290.0,RightCurve,,,Wet,Railroad,Lane,0.0
201800000346,Departamental,100,,,TwoWay,2.0,0,TopHill,14.0,50.0,Unknown,,,,Unknown,Lane,0.0
201800000347,National,330,,,TwoWay,2.0,0,Flat,2.0,800.0,Straight,,,Normal,,Lane,0.0
201800000348,Departamental,291,,,,,,,3.0,700.0,,,,,,,
201800000349,Departamental,6014,,,TwoWay,2.0,0,Flat,9.0,200.0,Straight,,,Normal,Unknown,Lane,0.0
201800000350,Departamental,6014,,,TwoWay,2.0,0,Flat,8.0,800.0,Straight,,,Normal,Unknown,Sidewalk,0.0
201800000351,Departamental,42,,,TwoWay,2.0,0,BottomHill,11.0,800.0,LeftCurve,,,,Unknown,Lane,0.0
201800000352,Departamental,7,,D,TwoWay,2.0,0,Flat,13.0,700.0,Straight,,,Normal,Unknown,Lane,0.0
201800000353,Departamental,53,,,TwoWay,2.0,0,Flat,77.0,150.0,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800000355,Departamental,10,,,TwoWay,2.0,0,Flat,4.0,478.0,Straight,,,Normal,Unknown,Lane,0.0
201800000356,Departamental,39,,D,TwoWay,2.0,0,Flat,20.0,523.0,Straight,,,,Unknown,Lane,0.0
201800000357,Departamental,39,,,TwoWay,2.0,0,Flat,19.0,690.0,Straight,,,Normal,Intersection,Lane,0.0
201800000358,Private,,,,TwoWay,2.0,0,Flat,,,,,,Normal,Unknown,Lane,0.0
201800000359,Departamental,982,,,OneWay,1.0,0,Uphill,60.0,550.0,Straight,,,Normal,Interchange,Lane,0.0
201800000360,Communal,2,,,TwoWay,2.0,0,Flat,0.0,293.0,Straight,,,Normal,Unknown,Lane,0.0
201800000361,Departamental,6015,,,Unknown,1.0,0,Flat,78.0,850.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000362,Departamental,915,,D,TwoWay,3.0,0,TopHill,64.0,0.0,Straight,,,,Unknown,Lane,0.0
201800000363,Departamental,7,,,,,,,74.0,250.0,,,,,,,
201800000364,Departamental,157,,,TwoWay,2.0,0,Flat,0.0,900.0,Straight,,,Normal,,Lane,0.0
201800000365,Departamental,97,,D,TwoWay,2.0,0,Uphill,28.0,680.0,LeftCurve,,,Wet,Unknown,Lane,0.0
201800000366,Communal,,,,Unknown,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000367,Departamental,60,,,TwoWay,2.0,0,Uphill,5.0,200.0,Straight,,,,Unknown,Shoulder,0.0
201800000368,Departamental,157,,,TwoWay,2.0,0,Flat,0.0,2000.0,Straight,,,Wet,Intersection,Lane,0.0
201800000369,Departamental,915,,D,TwoWay,3.0,0,Uphill,65.0,200.0,Straight,,,Normal,,BikeLane,0.0
201800000371,Departamental,156,,,,,,,5.0,217.0,,,,,,,
201800000372,Departamental,8,,,TwoWay,2.0,0,Flat,8.0,400.0,Straight,,,Wet,Unknown,Lane,0.0
201800000373,Departamental,1314,,,TwoWay,2.0,0,Flat,2.0,28.0,Straight,,,Normal,Unknown,Lane,0.0
201800000375,Departamental,919,,,TwoWay,2.0,0,Flat,31.0,200.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800000376,Departamental,919,,,TwoWay,2.0,0,Uphill,18.0,2000.0,Straight,,,Normal,Unknown,Lane,0.0
201800000377,Departamental,131,,,TwoWay,2.0,0,Flat,18.0,350.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800000378,Departamental,131,,E,TwoWay,2.0,0,Flat,7.0,138.0,RightCurve,,,Normal,,Lane,0.0
201800000379,Departamental,110,,,TwoWay,2.0,0,Flat,19.0,386.0,Straight,,,Normal,Unknown,Lane,0.0
201800000380,Departamental,6015,,,TwoWay,2.0,0,Flat,49.0,300.0,,,,Normal,Intersection,Lane,0.0
201800000381,Departamental,37,,,TwoWay,2.0,0,Flat,18.0,300.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000383,Departamental,37,,,TwoWay,2.0,0,Flat,16.0,170.0,,,,Normal,Unknown,Lane,0.0
201800000384,Departamental,110,,,TwoWay,2.0,0,Flat,18.0,700.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800000385,Departamental,240,,,TwoWay,2.0,0,Flat,11.0,780.0,Straight,,,Normal,Unknown,BikeLane,0.0
201800000387,Departamental,34,,,TwoWay,2.0,0,TopHill,4.0,440.0,Straight,,,Normal,Unknown,Lane,0.0
201800000388,Departamental,281,,,,,,,17.0,680.0,,,,,,,
201800000389,Departamental,982,,,TwoWay,2.0,0,Flat,31.0,265.0,Straight,,,Normal,Intersection,Shoulder,0.0
201800000390,Departamental,982,,,Unknown,1.0,0,Flat,32.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800000391,Other,,,,TwoWay,2.0,0,Flat,1.0,700.0,RightCurve,,,,Unknown,Shoulder,0.0
201800000392,Departamental,490,,,DividedHighway,2.0,Reserved,Uphill,7.0,815.0,Straight,,,Ice,Bridge,Lane,0.0
201800000393,Departamental,142,,D,TwoWay,2.0,SeparatedBike,Flat,8.0,200.0,Straight,,,Normal,Unknown,Sidewalk,0.0
201800000394,Departamental,53,,,TwoWay,2.0,0,Uphill,2.0,850.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800000395,Departamental,22,,,TwoWay,2.0,0,Flat,20.0,650.0,Straight,,,Normal,Unknown,Lane,0.0
201800000396,Departamental,143,,,TwoWay,2.0,0,Flat,0.0,620.0,Straight,,,Normal,Unknown,Lane,0.0
201800000398,Departamental,22,,,TwoWay,2.0,0,Flat,29.0,70.0,Straight,,,Normal,Unknown,Lane,0.0
201800000399,Departamental,142,,,TwoWay,2.0,0,Uphill,4.0,100.0,RightCurve,,,Wet,Unknown,Lane,0.0
201800000400,PublicParking,,,,,,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000401,Departamental,6154,,,TwoWay,2.0,0,Flat,17.0,440.0,Straight,,,Normal,Unknown,Lane,0.0
201800000402,Departamental,833,,,TwoWay,2.0,0,Flat,8.0,150.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800000403,Departamental,830,,,TwoWay,2.0,0,Uphill,18.0,310.0,LeftCurve,,,Oil,Unknown,Lane,0.0
201800000404,Other,,,,Unknown,1.0,0,Flat,,,Straight,,,,Unknown,Lane,0.0
201800000405,Other,,,A,TwoWay,2.0,0,Flat,,,Straight,,,Wet,Unknown,Lane,0.0
201800000406,Departamental,23,,A,TwoWay,2.0,0,Uphill,20.0,200.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800000407,Departamental,37,,,TwoWay,2.0,0,Flat,30.0,0.0,RightCurve,,,Ice,Unknown,Lane,0.0
201800000408,Departamental,830,,,,,,,15.0,266.0,,,,,,,
201800000409,Communal,,,,TwoWay,2.0,0,Flat,,,RightCurve,,,,Unknown,Lane,0.0
201800000410,Departamental,830,,,TwoWay,2.0,0,Uphill,2.0,960.0,Straight,,,Normal,Intersection,Sidewalk,0.0
201800000412,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000413,Departamental,840,,,TwoWay,2.0,0,Flat,37.0,150.0,Straight,,,Wet,Unknown,Lane,0.0
201800000414,Departamental,140,,,TwoWay,2.0,0,Uphill,14.0,400.0,Unknown,,,Other,Unknown,Shoulder,0.0
201800000415,Departamental,830,,,TwoWay,2.0,0,Flat,6.0,800.0,Straight,,,Normal,Unknown,Lane,0.0
201800000416,Departamental,830,,,TwoWay,2.0,0,Flat,6.0,0.0,Straight,,,Normal,Unknown,Lane,0.0
201800000417,Departamental,31,,,TwoWay,2.0,0,Flat,15.0,50.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800000418,Departamental,60,,,,,,,24.0,542.0,,,,,,,
201800000419,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000420,Departamental,830,,,TwoWay,2.0,0,Flat,22.0,0.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800000421,Departamental,710,,,TwoWay,2.0,0,Flat,0.0,1.0,Straight,,,Normal,Unknown,Lane,0.0
201800000422,Departamental,55,,,TwoWay,1.0,0,Flat,3.0,755.0,Straight,,,Normal,Unknown,Lane,0.0
201800000423,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000424,Communal,,,,TwoWay,2.0,0,Flat,,,Unknown,,,Normal,Unknown,Lane,0.0
201800000425,Communal,,,,TwoWay,2.0,0,Flat,,,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800000426,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000427,National,13,,,TwoWay,3.0,0,Flat,3.0,750.0,Straight,,,Normal,Unknown,Lane,0.0
201800000428,Departamental,181,,,TwoWay,2.0,0,Flat,2.0,250.0,Straight,,,Normal,Unknown,Lane,0.0
201800000433,Departamental,836,,,TwoWay,2.0,0,Flat,16.0,300.0,Straight,,,Normal,Intersection,Lane,0.0
201800000434,Departamental,67,,,TwoWay,2.0,0,Flat,8.0,350.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800000435,Departamental,67,,,TwoWay,2.0,0,Flat,7.0,720.0,Straight,,,Normal,Unknown,Lane,0.0
201800000436,Departamental,141,,,TwoWay,2.0,0,Uphill,31.0,290.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800000437,National,13,,,TwoWay,3.0,0,Uphill,1.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800000438,Communal,,,,TwoWay,2.0,0,Flat,,,,,,,Unknown,Sidewalk,0.0
201800000439,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Wet,Unknown,Lane,0.0
201800000440,Departamental,316,,,TwoWay,2.0,0,Flat,27.0,390.0,Straight,,,Normal,Unknown,Lane,0.0
201800000441,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,,Lane,0.0
201800000442,Communal,,,,TwoWay,2.0,0,Uphill,,,RightCurve,,,,Unknown,Lane,0.0
201800000443,Departamental,135,,,TwoWay,2.0,0,Uphill,13.0,450.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800000444,Departamental,313,,,TwoWay,2.0,0,Flat,23.0,700.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800000446,Departamental,125,,,TwoWay,2.0,0,Uphill,5.0,905.0,Straight,,,Normal,Unknown,Lane,0.0
201800000447,Departamental,316,,,TwoWay,2.0,0,Flat,27.0,350.0,Straight,,,Other,Unknown,Lane,0.0
201800000448,Departamental,146,,,TwoWay,2.0,0,Flat,6.0,300.0,Straight,,,Normal,Unknown,Lane,0.0
201800000449,Departamental,117,,,TwoWay,2.0,0,Flat,11.0,600.0,Straight,,,Normal,Unknown,Lane,0.0
201800000450,PublicParking,,,,Unknown,0.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000451,Departamental,7,,,TwoWay,2.0,0,Flat,11.0,500.0,Straight,,,Wet,Unknown,Lane,0.0
201800000452,Departamental,181,,,TwoWay,3.0,0,Uphill,17.0,500.0,S-Shape,,,Wet,Unknown,Lane,0.0
201800000453,Departamental,133,,,TwoWay,2.0,0,Uphill,45.0,660.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800000454,Departamental,71,,,TwoWay,1.0,0,Flat,37.0,265.0,Straight,,,Normal,Unknown,Lane,0.0
201800000456,Departamental,52,,,TwoWay,2.0,0,TopHill,28.0,279.0,Straight,,,Normal,Unknown,Lane,0.0
201800000457,Communal,,,,TwoWay,2.0,0,Uphill,,,S-Shape,,,Wet,,Lane,0.0
201800000459,Departamental,316,,D,TwoWay,3.0,0,Uphill,19.0,800.0,LeftCurve,,,Wet,Unknown,Shoulder,0.0
201800000460,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000461,Other,,,,TwoWay,2.0,0,Flat,,,RightCurve,,,Normal,Unknown,Lane,0.0
201800000462,Departamental,515,,,TwoWay,2.0,0,Uphill,1.0,300.0,LeftCurve,,,Normal,Bridge,Lane,0.0
201800000464,Departamental,65,,,TwoWay,2.0,SeparatedBike,Flat,18.0,750.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800000465,Departamental,10,,,TwoWay,2.0,0,Flat,12.0,930.0,RightCurve,,,Normal,Unknown,Lane,0.0
201800000466,Departamental,6015,,,DividedHighway,2.0,0,Flat,16.0,100.0,Straight,,,Normal,Unknown,Lane,0.0
201800000468,Departamental,316,,,TwoWay,2.0,0,Flat,4.0,800.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800000469,Communal,,,,TwoWay,2.0,0,Uphill,,,Straight,,,Wet,Unknown,Lane,0.0
201800000470,Departamental,316,,,TwoWay,2.0,0,Uphill,12.0,0.0,S-Shape,,,Wet,Unknown,Lane,0.0
201800000471,Departamental,316,,,TwoWay,3.0,0,Uphill,17.0,600.0,LeftCurve,,,Wet,Unknown,Shoulder,0.0
201800000472,Departamental,6015,,,TwoWay,2.0,0,Flat,23.0,750.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800000473,Departamental,6015,,,TwoWay,1.0,0,Uphill,18.0,80.0,LeftCurve,,,Normal,,Lane,0.0
201800000474,Departamental,57,,,TwoWay,2.0,0,Uphill,19.0,500.0,Straight,,,Normal,Unknown,Lane,0.0
201800000475,Departamental,6015,,,TwoWay,2.0,0,TopHill,12.0,210.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800000476,Departamental,6015,,,TwoWay,2.0,0,Uphill,43.0,200.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000478,Departamental,321,,,VariableWayNumber,3.0,0,Uphill,5.0,380.0,Straight,,,Normal,Intersection,Lane,0.0
201800000479,Departamental,6015,,,Unknown,0.0,0,Flat,42.0,500.0,LeftCurve,,,Normal,Unknown,Lane,0.0
201800000480,Departamental,321,,,TwoWay,2.0,0,Flat,13.0,680.0,Straight,,,Normal,,Lane,0.0
201800000481,Departamental,20,,,TwoWay,2.0,0,Flat,16.0,1270.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800000482,Departamental,20,,,TwoWay,2.0,0,Flat,14.0,490.0,Straight,,,Normal,,Lane,0.0
201800000484,Departamental,77,,,TwoWay,2.0,0,Flat,5.0,500.0,Straight,,,Normal,,Shoulder,99.0
201800000485,Departamental,177,,,OneWay,1.0,0,TopHill,31.0,740.0,RightCurve,,,Normal,Interchange,Lane,99.0
201800000486,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,0.0
201800000487,Departamental,77,,,TwoWay,2.0,0,Flat,4.0,580.0,Straight,,,Wet,Unknown,Lane,99.0
201800000488,Communal,,,,TwoWay,2.0,0,Flat,,,Straight,,,Normal,Unknown,Lane,99.0
201800000489,Departamental,112,,D,TwoWay,2.0,0,Uphill,16.0,500.0,Straight,,,Wet,Unknown,Lane,99.0
201800000490,Departamental,112,,,TwoWay,2.0,0,TopHill,25.0,772.0,Straight,,,Normal,Unknown,Lane,99.0
201800000491,Departamental,26,,,TwoWay,2.0,0,Flat,26.0,260.0,Straight,,,Normal,Unknown,Lane,99.0
201800000492,Communal,86,,,OneWay,2.0,0,TopHill,,,RightCurve,,,Normal,Unknown,Lane,99.0
201800000493,Departamental,92,,,TwoWay,2.0,0,Flat,20.0,1021.0,Straight,,,Normal,Intersection,Lane,99.0
201800000494,Departamental,34,,,TwoWay,2.0,0,Flat,9.0,500.0,,,,Normal,,Lane,99.0
201800000495,Communal,,,,TwoWay,2.0,0,BottomHill,,,Straight,,,Normal,Unknown,Lane,99.0
201800000496,Communal,,,,TwoWay,2.0,0,Flat,,,LeftCurve,,,Normal,Unknown,Shoulder,99.0
201800000497,National,24,,,DividedHighway,4.0,0,Uphill,15.0,0.0,Straight,,,Normal,Interchange,Lane,99.0
201800000498,Departamental,100,,,TwoWay,2.0,0,Flat,2.0,849.0,Straight,,,Normal,Unknown,Lane,99.0
201800000499,Departamental,23,,,TwoWay,2.0,0,Flat,16.0,450.0,Straight,,,Normal,Unknown,Lane,99.0
201800000500,Departamental,812,,,TwoWay,2.0,0,Uphill,31.0,630.0,RightCurve,,,Normal,Unknown,Lane,99.0
201800000501,Communal,,,,TwoWay,2.0,0,Flat,,,RightCurve,,,Normal,Unknown,Lane,99.0
201800000502,Departamental,98,,D,TwoWay,2.0,0,Flat,8.0,800.0,Straight,,,Normal,Unknown,Lane,99.0
201800000503,Departamental,155,,,TwoWay,2.0,0,Flat,6.0,50.0,,,,Normal,Unknown,Shoulder,99.0
201800000504,Departamental,798,,,TwoWay,2.0,0,Uphill,20.0,845.0,Straight,,,Wet,Unknown,Lane,99.0
201800000505,Departamental,175,,,TwoWay,2.0,0,Uphill,13.0,220.0,LeftCurve,,,Wet,Unknown,Lane,0.0
201800000506,Departamental,175,,,TwoWay,2.0,0,Uphill,3.0,960.0,,,,Normal,,Lane,99.0
201800000507,Communal,68,,,TwoWay,2.0,SeparatedBike,Flat,,,Straight,,,Wet,,Lane,0.0
201800000508,Departamental,67,,,TwoWay,2.0,0,Flat,19.0,137.0,Straight,,,Wet,Unknown,Shoulder,99.0
201800000510,Departamental,873,,,TwoWay,2.0,0,Uphill,1.0,200.0,RightCurve,,,Wet,Unknown,Lane,99.0
201800000511,Departamental,65,,,TwoWay,2.0,0,Flat,33.0,925.0,Straight,,,,Unknown,Lane,99.0
201800000512,Departamental,164,,,TwoWay,1.0,0,TopHill,1.0,113.0,LeftCurve,,,Normal,,Lane,99.0
201800000513,Departamental,164,,,TwoWay,3.0,0,Uphill,0.0,250.0,Straight,,,Normal,Unknown,Lane,99.0
201800000514,Departamental,65,,,TwoWay,2.0,0,Flat,45.0,100.0,LeftCurve,,,Normal,Unknown,Shoulder,99.0
201800000515,Departamental,67,,,TwoWay,2.0,0,Flat,22.0,900.0,Straight,,,Wet,Unknown,Shoulder,99.0
201800000516,Departamental,177,,,DividedHighway,4.0,0,Uphill,71.0,400.0,RightCurve,,,Normal,Unknown,Lane,99.0
201800000517,Departamental,67,,,TwoWay,2.0,0,Uphill,23.0,897.0,Straight,,,Normal,,Shoulder,99.0
201800000518,Departamental,775,,,TwoWay,2.0,0,Flat,0.0,50.0,,,,Wet,Unknown,Lane,99.0
201800000519,Departamental,67,,,TwoWay,2.0,0,Uphill,27.0,0.0,RightCurve,,,Wet,Unknown,Sidewalk,99.0
201800000520,Communal,,,,TwoWay,2.0,0,Flat,,,RightCurve,,,Wet,Unknown,Lane,0.0
201800000521,Communal,,,,TwoWay,2.0,0,Flat,,,LeftCurve,,,Normal,Unknown,Lane,99.0
201800000522,Departamental,77,,,TwoWay,2.0,0,Flat,16.0,900.0,Straight,,,Normal,Unknown,Lane,99.0
201800000523,Departamental,77,,,TwoWay,2.0,0,Uphill,12.0,580.0,RightCurve,,,Normal,Bridge,Shoulder,99.0
