AccidentId,VehicleId,Seat,Category,Gender,TripReason,SafetyDevice,SafetyDeviceUsed,PedestrianLocation,PedestrianAction,PedestrianCompany,BirthYear
201800000142,A01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1955
201800000142,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1963
201800000142,C01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1983
201800000143,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1956
201800000143,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1944
201800000144,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1957
201800000144,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1966
201800000144,B01,2.0,Motorbike>125cm3,Female,Leisure,Helmet,Yes,,,Unknown,1972
201800000145,A01,1.0,Motorbike_50cm3-125cm3,Male,,Helmet,Yes,,,Unknown,1978
201800000145,A01,2.0,Motorbike_50cm3-125cm3,Male,,Helmet,Yes,,,Unknown,2002
201800000146,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,2002
201800000146,B01,1.0,Tractor,Male,Professional,Helmet,,,,Unknown,1972
201800000147,A01,1.0,Motorbike_50cm3-125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1932
201800000149,A01,1.0,Motorbike_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1972
201800000150,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1965
201800000150,B01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,Unknown,1937
201800000151,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1999
201800000151,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1931
201800000151,B01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1933
201800000152,A01,1.0,Other,Male,Home-Work,SeatBelt,Yes,,,Unknown,1957
201800000152,B01,1.0,Moped,Male,Home-School,Helmet,Yes,,,Unknown,1924
201800000153,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1988
201800000154,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1999
201800000154,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1975
201800000155,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1997
201800000156,A01,1.0,Car<=3.5T,Male,Other,ChildrenDevice,,,,Unknown,1956
201800000156,A01,2.0,Car<=3.5T,Male,Home-School,SeatBelt,Yes,,,Unknown,2004
201800000157,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1962
201800000157,B01,1.0,Car<=3.5T,Male,Shopping,SeatBelt,Yes,,,Unknown,1981
201800000157,C01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1956
201800000158,A01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,Unknown,1962
201800000159,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1927
201800000159,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1952
201800000160,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1993
201800000161,A01,1.0,Motorbike>125cm3,Female,Leisure,Helmet,Yes,,,Unknown,1982
201800000162,A01,1.0,Car<=3.5T,Female,Other,SeatBelt,Yes,,,Unknown,1996
201800000162,A01,7.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1999
201800000162,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1980
201800000163,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1988
201800000163,A01,,Car<=3.5T,Male,Professional,VisibilityVest,Yes,OnLane>OnSidewalk0mCrossing,Other,WithSomebody,1974
201800000164,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1966
201800000165,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1933
201800000165,A01,,Car<=3.5T,Male,Leisure,Helmet,,OnLane>OnSidewalk0mCrossing,MovingAgainstVehicle,Alone,1997
201800000166,A01,1.0,Tractor,Male,Other,Helmet,,,,Unknown,1946
201800000166,B01,1.0,Bicycle,Male,Leisure,Helmet,,,,Unknown,2001
201800000167,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1962
201800000167,B01,1.0,Motorbike_50cm3-125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1963
201800000168,A01,1.0,Car<=3.5T,Male,,Helmet,,,,Unknown,1940
201800000168,A01,,Car<=3.5T,Male,,Helmet,,OnCrossingWithLigths,Crossing,Alone,1961
201800000169,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1957
201800000169,A01,2.0,Utility,Male,Leisure,SeatBelt,Yes,,,Unknown,1928
201800000169,B01,1.0,LargeCar+Trailer>3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1997
201800000170,A01,2.0,LargeCar+Trailer>3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1961
201800000170,B01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1989
201800000170,B01,7.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,2014
201800000171,A01,1.0,Car<=3.5T,Male,Other,ChildrenDevice,,,,Unknown,1998
201800000171,B01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1981
201800000172,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1967
201800000172,A01,2.0,Motorbike>125cm3,Female,Leisure,Helmet,Yes,,,Unknown,1966
201800000173,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1931
201800000174,A01,1.0,Utility,Male,,SeatBelt,Yes,,,Unknown,1939
201800000174,A01,2.0,Utility,Female,,Helmet,,,,Unknown,1990
201800000174,B01,1.0,LargeCar+Trailer>3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1954
201800000175,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1975
201800000175,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1968
201800000175,B01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1957
201800000176,A01,1.0,Motorbike>125cm3,Male,,Helmet,Yes,,,Unknown,1958
201800000176,A01,2.0,Motorbike>125cm3,Female,,Helmet,Yes,,,Unknown,1960
201800000178,A01,1.0,Car<=3.5T,Male,,ChildrenDevice,,,,Unknown,1966
201800000179,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1998
201800000179,A01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1998
201800000179,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1954
201800000180,A01,1.0,LargeCar_3.5T-7.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1988
201800000180,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1970
201800000181,A01,1.0,Motorbike_50cm3-125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1954
201800000181,B01,1.0,Utility,Male,Professional,SeatBelt,Unknown,,,Unknown,1987
201800000182,A01,1.0,Scooter>125cm3,Female,Home-Work,Helmet,Yes,,,Unknown,1966
201800000184,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1926
201800000184,A01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1997
201800000184,B01,1.0,Coach,Male,Professional,SeatBelt,Yes,,,Unknown,1977
201800000185,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,1997
201800000186,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1957
201800000186,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1984
201800000186,B01,2.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1972
201800000186,B01,9.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1964
201800000187,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1950
201800000187,B01,1.0,Bicycle,Male,Shopping,Helmet,No,,,Unknown,1964
201800000188,A01,1.0,Car<=3.5T,Female,Home-School,SeatBelt,Yes,,,Unknown,1942
201800000188,A01,,Car<=3.5T,Female,Home-School,Helmet,,OnLane<=OnSidewalk0mCrossing,Crossing,Alone,2013
201800000189,A01,1.0,Tractor,Male,Professional,SeatBelt,No,,,Unknown,1970
201800000189,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1993
201800000190,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1998
201800000191,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1958
201800000191,B01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1954
201800000191,B01,2.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,2002
201800000192,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1986
201800000192,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1939
201800000192,B01,7.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,2012
201800000192,B01,9.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,2014
201800000193,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,
201800000193,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1998
201800000194,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1967
201800000195,A01,1.0,Moped,Male,Home-Work,Helmet,Yes,,,Unknown,2003
201800000195,B01,1.0,Moped,Male,Home-Work,Helmet,Yes,,,Unknown,2001
201800000196,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1989
201800000196,A01,,Car<=3.5T,Male,Leisure,Helmet,,OnCrossingWithLigths,Playing,WithSomebody,2014
201800000197,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1966
201800000197,A01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1996
201800000197,B01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,1924
201800000198,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1964
201800000199,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1950
201800000199,A01,2.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1956
201800000199,B01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1988
201800000199,B01,2.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1931
201800000201,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1967
201800000201,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Unknown,,,Unknown,1960
201800000202,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1940
201800000202,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1960
201800000203,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,2001
201800000203,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1985
201800000204,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1980
201800000204,B01,1.0,Moped,Male,Home-Work,Helmet,Yes,,,Unknown,1980
201800000205,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,2002
201800000206,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1928
201800000207,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,2002
201800000207,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1989
201800000208,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,
201800000208,A01,,Car<=3.5T,Male,Other,VisibilityVest,Yes,OnLane<=OnSidewalk0mCrossing,Playing,WithGroup,1954
201800000209,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Unknown,,,Unknown,1995
201800000209,B01,1.0,Bicycle,Male,Leisure,Helmet,Unknown,,,Unknown,2006
201800000210,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1982
201800000210,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1981
201800000211,A01,1.0,Moped,Male,Home-School,Helmet,Yes,,,Unknown,
201800000211,B01,1.0,LargeCar_3.5T-7.5T,Male,Professional,Helmet,,,,Unknown,1950
201800000212,A01,,Car<=3.5T,,,,,,,,
201800000212,B01,1.0,Quadricycle,Male,Leisure,SeatBelt,Yes,,,Unknown,1974
201800000212,C01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1976
201800000212,D01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1941
201800000214,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1992
201800000215,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1996
201800000215,B01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1929
201800000216,A01,1.0,Bicycle,Male,Leisure,Helmet,No,,,Unknown,2017
201800000216,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1967
201800000218,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1999
201800000218,A01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1929
201800000218,A01,7.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,2002
201800000218,A01,9.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1998
201800000219,A01,1.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,1958
201800000219,B01,1.0,Moped,Female,Shopping,Helmet,Yes,,,Unknown,1963
201800000220,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1989
201800000221,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1978
201800000222,A01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,Unknown,1957
201800000222,B01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,Unknown,1961
201800000223,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1959
201800000223,A01,,Car<=3.5T,Male,Home-School,Helmet,,OnLane>OnSidewalk0mCrossing,Crossing,Alone,2006
201800000224,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1959
201800000224,A01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1969
201800000224,A01,7.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1999
201800000224,A01,8.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1979
201800000224,A01,9.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,2009
201800000224,B01,8.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1959
201800000227,A01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1930
201800000227,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1981
201800000227,B01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1927
201800000227,B01,7.0,Car<=3.5T,Female,,ChildrenDevice,Yes,,,Unknown,2017
201800000227,B01,8.0,Car<=3.5T,Male,Leisure,ChildrenDevice,Yes,,,Unknown,2010
201800000227,B01,9.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1962
201800000228,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1991
201800000228,B01,1.0,Car<=3.5T,Female,Professional,SeatBelt,Yes,,,Unknown,1928
201800000229,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1970
201800000229,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1933
201800000229,C01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1971
201800000229,C01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1956
201800000229,C01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1957
201800000229,D01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1966
201800000229,D01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1960
201800000230,A01,1.0,QuadBike<=50cm3,Female,Leisure,Helmet,Yes,,,Unknown,1929
201800000231,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,2003
201800000231,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1998
201800000231,B01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,
201800000233,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1956
201800000233,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1995
201800000233,C01,1.0,Car<=3.5T,Male,Shopping,SeatBelt,Yes,,,Unknown,1957
201800000234,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Yes,,,Unknown,1979
201800000234,A01,,Car<=3.5T,Male,Leisure,Helmet,,OnSidewalk,Other,Alone,1975
201800000235,A01,1.0,Quadricycle,Male,Leisure,SeatBelt,Yes,,,Unknown,1938
201800000235,A01,2.0,Quadricycle,Female,Leisure,SeatBelt,Yes,,,Unknown,1954
201800000236,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1931
201800000236,B01,1.0,LargeCar+Trailer>3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1948
201800000237,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1945
201800000237,B01,1.0,Truck+SemiTrailer,Male,Professional,SeatBelt,Yes,,,Unknown,1993
201800000238,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1953
201800000238,A01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1953
201800000238,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1936
201800000238,B01,7.0,Car<=3.5T,Female,Leisure,ChildrenDevice,Yes,,,Unknown,2016
201800000238,B01,8.0,Car<=3.5T,Female,Leisure,ChildrenDevice,Yes,,,Unknown,2010
201800000238,B01,9.0,Car<=3.5T,Male,Leisure,ChildrenDevice,Yes,,,Unknown,
201800000239,A01,1.0,LargeCar>7.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1965
201800000239,B01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1966
201800000239,C01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1963
201800000239,C01,2.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1972
201800000239,C01,6.0,Car<=3.5T,Female,Professional,SeatBelt,Yes,,,Unknown,1924
201800000240,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1949
201800000241,A01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1962
201800000242,A01,1.0,Tractor,Male,Professional,SeatBelt,No,,,Unknown,1983
201800000243,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1988
201800000243,A01,2.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1996
201800000243,B01,1.0,Moped,Male,Home-Work,Helmet,Yes,,,Unknown,2002
201800000244,A01,1.0,Car<=3.5T,Female,Professional,SeatBelt,Yes,,,Unknown,1959
201800000244,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1982
201800000245,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1999
201800000245,A01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1925
201800000245,A01,3.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,2001
201800000245,A01,4.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,2001
201800000246,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,2000
201800000247,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1979
201800000248,A01,1.0,Utility,Male,Professional,,,,,Unknown,1943
201800000248,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1956
201800000248,B01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1957
201800000249,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1983
201800000249,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1941
201800000250,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1998
201800000250,A01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1993
201800000251,A01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1936
201800000253,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1977
201800000253,A01,9.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1973
201800000255,A01,1.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,1942
201800000255,A01,2.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,1990
201800000255,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1977
201800000256,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1985
201800000256,B01,1.0,Moped,Male,Shopping,Helmet,Yes,,,Unknown,2001
201800000256,B01,2.0,Moped,Male,Shopping,Helmet,Yes,,,Unknown,2003
201800000257,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1995
201800000257,B01,1.0,Scooter<50cm3,Male,Leisure,Helmet,Yes,,,Unknown,1996
201800000258,A01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1986
201800000258,B01,1.0,Motorbike_50cm3-125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1967
201800000259,A01,1.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,1949
201800000259,B01,1.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,1953
201800000259,B01,7.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,2013
201800000259,B01,8.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,2003
201800000259,B01,9.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,2006
201800000260,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1942
201800000260,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1957
201800000260,B01,2.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1986
201800000260,B01,4.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,2009
201800000261,A01,,Car<=3.5T,Male,Leisure,Helmet,,OnSidewalk,MovingWithVehicle,Alone,1977
201800000262,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1932
201800000262,B01,1.0,LargeCar>7.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1964
201800000263,A01,,Car<=3.5T,,,,,,,,
201800000263,B01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1984
201800000263,B01,2.0,Motorbike>125cm3,Female,Leisure,Helmet,Yes,,,Unknown,1979
201800000264,A01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1970
201800000264,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1952
201800000265,A01,1.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,1938
201800000266,A01,1.0,Motorbike>125cm3,Male,Leisure,Helmet,Yes,,,Unknown,1932
201800000266,B01,1.0,Car<=3.5T,Female,Shopping,SeatBelt,Yes,,,Unknown,1946
201800000267,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1986
201800000267,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1986
201800000268,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1999
201800000268,B01,1.0,Car<=3.5T,Male,,SeatBelt,Yes,,,Unknown,1998
201800000270,A01,1.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1996
201800000270,A01,2.0,Utility,Male,Professional,SeatBelt,Yes,,,Unknown,1931
201800000270,B01,1.0,Car<=3.5T,Male,Professional,SeatBelt,Yes,,,Unknown,1964
201800000271,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1975
201800000271,B01,1.0,Car<=3.5T,Female,Home-Work,SeatBelt,Yes,,,Unknown,1996
201800000272,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1993
201800000273,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1944
201800000276,A01,1.0,Motorbike>125cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1982
201800000276,B01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1951
201800000277,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1944
201800000277,B01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1991
201800000277,B01,2.0,Car<=3.5T,Male,Leisure,SeatBelt,Yes,,,Unknown,1934
201800000278,A01,1.0,Scooter<50cm3,Male,Home-Work,Helmet,Yes,,,Unknown,1962
201800000279,A01,1.0,Moped,Male,Leisure,Helmet,Yes,,,Unknown,1922
201800000279,B01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1992
201800000280,A01,1.0,Car<=3.5T,Female,,SeatBelt,Yes,,,Unknown,1962
201800000282,A01,1.0,Car<=3.5T,Female,Leisure,SeatBelt,Yes,,,Unknown,1997
201800000282,A01,,Car<=3.5T,Male,Home-School,Helmet,,OnCrossingWithLigths,Crossing,Alone,1948
201800000283,A01,1.0,Car<=3.5T,Male,Other,SeatBelt,Unknown,,,Unknown,1941
201800000284,A01,1.0,Car<=3.5T,Male,Leisure,SeatBelt,Unknown,,,Unknown,1997
201800000284,B01,1.0,Bicycle,Male,Leisure,Helmet,Unknown,,,Unknown,1921
201800000285,A01,1.0,Car<=3.5T,Male,Home-Work,SeatBelt,Yes,,,Unknown,1969
201800000285,B01,1.0,Bicycle,Male,Leisure,Helmet,Yes,,,Unknown,
201800000287,A01,1.0,Moped,Female,Home-Work,Helmet,Yes,,,Unknown,2001
