AccidentId,RoadType,Circulation,LaneNumber,SpecialLane,Slope,Layout,SurfaceCondition,Infrastructure,Localization,SchoolNear
201800000443,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Lane,Missing
201800000446,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800000447,Departamental,TwoWay,2,0,Flat,Straight,Other,Unknown,Lane,Missing
201800000448,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000451,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000452,Departamental,TwoWay,3,0,Uphill,S-Shape,Affected,Unknown,Lane,Missing
201800000454,Departamental,TwoWay,1,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000457,Communal,TwoWay,2,0,Uphill,S-Shape,Affected,Missing,Lane,Missing
201800000459,Departamental,TwoWay,3,0,Uphill,LeftCurve,Affected,Unknown,Shoulder,Missing
201800000462,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Bridge,Lane,Missing
201800000464,Departamental,TwoWay,2,SeparatedBike,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800000465,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800000466,Departamental,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000468,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800000469,Communal,TwoWay,2,0,Uphill,Straight,Affected,Unknown,Lane,Missing
201800000470,Departamental,TwoWay,2,0,Uphill,S-Shape,Affected,Unknown,Lane,Missing
201800000471,Departamental,TwoWay,3,0,Uphill,LeftCurve,Affected,Unknown,Shoulder,Missing
201800000472,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800000473,Departamental,TwoWay,1,0,Uphill,LeftCurve,Normal,Missing,Lane,Missing
201800000475,Departamental,TwoWay,2,0,TopHill,Straight,Affected,Unknown,Shoulder,Missing
201800000479,Departamental,Unknown,0,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800000480,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800000482,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800000485,Departamental,OneWay,1,0,TopHill,RightCurve,Normal,Interchange,Lane,No
201800000486,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000487,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,No
201800000488,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800000489,Departamental,TwoWay,2,0,Uphill,Straight,Affected,Unknown,Lane,No
201800000491,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800000493,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800000494,Departamental,TwoWay,2,0,Flat,Missing,Normal,Missing,Lane,No
201800000496,Communal,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,No
201800000498,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800000501,Communal,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,No
201800000503,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,No
201800000504,Departamental,TwoWay,2,0,Uphill,Straight,Affected,Unknown,Lane,No
201800000505,Departamental,TwoWay,2,0,Uphill,LeftCurve,Affected,Unknown,Lane,Missing
201800000507,Communal,TwoWay,2,SeparatedBike,Flat,Straight,Affected,Missing,Lane,Missing
201800000508,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,No
201800000510,Departamental,TwoWay,2,0,Uphill,RightCurve,Affected,Unknown,Lane,No
201800000512,Departamental,TwoWay,1,0,TopHill,LeftCurve,Normal,Missing,Lane,No
201800000513,Departamental,TwoWay,3,0,Uphill,Straight,Normal,Unknown,Lane,No
201800000515,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,No
201800000516,Departamental,DividedHighway,4,0,Uphill,RightCurve,Normal,Unknown,Lane,No
201800000517,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Missing,Shoulder,No
201800000518,Departamental,TwoWay,2,0,Flat,Missing,Affected,Unknown,Lane,No
201800000519,Departamental,TwoWay,2,0,Uphill,RightCurve,Affected,Unknown,Sidewalk,No
201800000523,Departamental,TwoWay,2,0,Uphill,RightCurve,Normal,Bridge,Shoulder,No
201800000524,Departamental,DividedHighway,4,0,Flat,Straight,Normal,Interchange,Lane,No
201800000526,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800000527,Communal,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800000532,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800000533,Communal,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,No
201800000534,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Lane,No
201800000536,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,No
201800000539,Departamental,TwoWay,2,0,TopHill,RightCurve,Normal,Unknown,Lane,No
201800000540,Departamental,TwoWay,2,0,TopHill,Straight,Normal,Missing,Lane,No
201800000541,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800000542,Communal,OneWay,1,0,Flat,Missing,Normal,Intersection,Lane,No
201800000543,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,No
201800000545,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,No
201800000547,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000548,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,No
201800000549,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000550,Departamental,Unknown,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000552,PublicParking,Unknown,0,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000553,Departamental,TwoWay,2,0,Flat,Missing,Normal,Intersection,Lane,Missing
201800000554,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000555,Communal,OneWay,1,SeparatedBike,Flat,Straight,Normal,Unknown,Lane,Missing
201800000556,National,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000557,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,No
201800000558,Communal,TwoWay,2,0,Flat,LeftCurve,Unknown,Intersection,Lane,Missing
201800000560,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000562,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Sidewalk,Missing
201800000563,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Sidewalk,Missing
201800000564,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000565,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000566,Communal,TwoWay,2,0,Flat,Straight,Affected,Intersection,Lane,Missing
201800000567,Communal,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Shoulder,Missing
201800000569,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000571,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800000573,Communal,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800000575,Communal,OneWay,1,Bike,Uphill,Straight,Missing,Unknown,Lane,Missing
201800000576,Communal,TwoWay,2,0,Uphill,LeftCurve,Affected,Unknown,Lane,Missing
201800000577,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,No
201800000578,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800000580,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800000581,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800000583,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,No
201800000584,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800000585,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Sidewalk,No
201800000590,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000592,Departamental,TwoWay,2,0,Uphill,Missing,Affected,Unknown,Lane,Missing
201800000594,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,No
201800000595,Departamental,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,No
201800000596,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Intersection,Lane,Missing
201800000599,Communal,TwoWay,2,0,Flat,Straight,Normal,Intersection,Shoulder,Missing
201800000601,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Shoulder,No
201800000602,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Lane,Missing
201800000604,Communal,TwoWay,2,0,BottomHill,RightCurve,Missing,Unknown,Shoulder,No
201800000605,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000607,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,No
201800000608,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Intersection,Lane,No
201800000609,Departamental,TwoWay,2,0,Flat,LeftCurve,Missing,Unknown,Shoulder,No
201800000612,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000613,Departamental,DividedHighway,4,0,Flat,Straight,Affected,Intersection,Lane,No
201800000614,Departamental,TwoWay,2,0,Flat,Straight,Dangerous,Unknown,Lane,No
201800000615,Departamental,TwoWay,2,0,Uphill,Missing,Normal,Unknown,Lane,No
201800000616,Departamental,TwoWay,2,0,Flat,RightCurve,Missing,Unknown,Shoulder,No
201800000617,Departamental,TwoWay,2,0,Flat,RightCurve,Affected,Missing,Lane,No
201800000619,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800000620,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800000621,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800000622,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800000623,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Intersection,Lane,No
201800000625,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800000627,Departamental,TwoWay,2,0,Uphill,Straight,Missing,Unknown,Lane,Missing
201800000628,Communal,Unknown,2,0,Flat,LeftCurve,Missing,Unknown,Lane,No
201800000629,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800000630,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,Yes
201800000631,Departamental,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800000632,Departamental,TwoWay,2,0,Flat,RightCurve,Missing,Unknown,Lane,Missing
201800000633,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800000634,Departamental,OneWay,1,0,Flat,Missing,Unknown,Intersection,Lane,No
201800000635,Departamental,DividedHighway,4,0,Flat,Straight,Normal,Intersection,Lane,No
201800000636,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800000639,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000641,Departamental,TwoWay,2,0,Flat,Straight,Affected,Intersection,Unknown,Missing
201800000642,Departamental,TwoWay,2,0,Flat,Straight,Affected,Missing,Lane,Missing
201800000643,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800000644,Communal,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,Missing
201800000648,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800000649,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800000650,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800000651,Communal,TwoWay,2,0,Unknown,Missing,Missing,Missing,Lane,Missing
201800000652,Departamental,TwoWay,2,SeparatedBike,Flat,Missing,Normal,Unknown,Lane,Missing
201800000653,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800000654,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Lane,Missing
201800000655,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800000657,Departamental,TwoWay,2,0,Uphill,Straight,Unknown,Unknown,Shoulder,Missing
201800000658,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000659,Departamental,TwoWay,2,0,Flat,RightCurve,Missing,Unknown,Lane,Missing
201800000661,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800000662,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000663,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Intersection,Lane,Missing
201800000664,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000667,Departamental,TwoWay,2,0,Flat,Straight,Affected,Intersection,Lane,Missing
201800000668,Departamental,TwoWay,2,0,Flat,LeftCurve,Affected,Unknown,Lane,Missing
201800000670,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000671,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000674,Departamental,TwoWay,2,0,TopHill,Straight,Affected,Unknown,Lane,Missing
201800000675,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800000676,Departamental,TwoWay,2,0,Uphill,LeftCurve,Affected,Unknown,Lane,Missing
201800000679,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000680,Departamental,TwoWay,2,0,Uphill,Missing,Normal,Unknown,Lane,Missing
201800000681,Departamental,TwoWay,2,0,Flat,Missing,Affected,Unknown,Lane,Missing
201800000683,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000684,Other,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000685,Departamental,TwoWay,2,0,Uphill,Missing,Normal,Unknown,Lane,Missing
201800000686,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Bridge,Lane,Missing
201800000688,Departamental,DividedHighway,2,SeparatedBike,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800000689,Departamental,OneWay,1,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800000690,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000691,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Missing,Sidewalk,Missing
201800000693,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000694,Communal,TwoWay,2,SeparatedBike,Flat,Straight,Normal,Unknown,BikeLane,Missing
201800000695,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000697,Communal,TwoWay,2,0,TopHill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800000699,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000700,Departamental,TwoWay,2,0,Uphill,Missing,Normal,Unknown,Lane,Missing
201800000701,Communal,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800000702,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800000703,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000704,Communal,Unknown,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800000706,National,Unknown,1,0,Uphill,Unknown,Normal,Interchange,Shoulder,Missing
201800000707,National,DividedHighway,4,0,TopHill,Straight,Normal,Unknown,Lane,Missing
201800000708,National,OneWay,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800000710,Communal,TwoWay,2,0,Flat,RightCurve,Missing,Unknown,Lane,No
201800000711,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Shoulder,Missing
201800000712,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800000713,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000714,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800000715,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800000716,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800000717,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,Missing
201800000719,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Sidewalk,Missing
201800000722,Communal,Unknown,0,0,Unknown,Missing,Missing,Missing,Unknown,Missing
201800000723,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000724,Departamental,DividedHighway,1,0,Uphill,RightCurve,Normal,Interchange,Lane,Missing
201800000725,PublicParking,Unknown,1,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000726,Departamental,TwoWay,2,0,Unknown,Unknown,Normal,Missing,Shoulder,Missing
201800000727,Departamental,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800000728,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800000732,Communal,TwoWay,2,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800000733,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000735,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800000736,Departamental,OneWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000741,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800000742,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800000743,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000744,Communal,OneWay,1,SeparatedBike,Uphill,Straight,Normal,Unknown,Lane,Missing
201800000745,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,Missing
201800000747,Communal,Unknown,0,0,Unknown,Missing,Missing,Missing,Unknown,Missing
201800000748,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000750,Communal,TwoWay,2,0,Flat,S-Shape,Other,Unknown,Shoulder,Missing
201800000751,Departamental,TwoWay,2,0,TopHill,Straight,Normal,Unknown,Lane,Missing
201800000752,Departamental,TwoWay,1,0,TopHill,Straight,Affected,Unknown,Lane,Missing
201800000753,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800000754,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,Missing
201800000759,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800000760,Departamental,TwoWay,2,0,Flat,Missing,Affected,Unknown,Lane,Missing
201800000761,Departamental,TwoWay,2,0,Flat,Straight,Dangerous,Unknown,Shoulder,Missing
201800000762,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000763,Communal,Unknown,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Missing
201800000766,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000767,Communal,TwoWay,2,0,Flat,S-Shape,Normal,Unknown,Lane,Missing
201800000769,Departamental,TwoWay,2,0,BottomHill,Straight,Normal,Unknown,Lane,Missing
201800000770,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000772,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800000775,Departamental,TwoWay,2,0,Flat,Missing,Affected,Unknown,Lane,Missing
201800000776,Communal,TwoWay,2,0,Flat,Missing,Affected,Unknown,Lane,Missing
201800000779,Departamental,TwoWay,2,0,TopHill,Straight,Normal,Intersection,Lane,Missing
201800000782,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Sidewalk,Missing
201800000783,National,DividedHighway,4,0,Flat,Missing,Normal,Interchange,Lane,Missing
201800000785,Departamental,OneWay,1,0,Flat,Missing,Normal,Intersection,Lane,Missing
201800000788,Departamental,TwoWay,2,0,Flat,S-Shape,Unknown,Unknown,Lane,Missing
201800000789,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000790,Communal,TwoWay,2,0,Uphill,Straight,Missing,Unknown,Lane,Missing
201800000791,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000793,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800000796,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800000797,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Missing,Lane,Missing
201800000798,Departamental,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800000800,Departamental,TwoWay,2,0,Uphill,RightCurve,Affected,Unknown,Lane,Missing
201800000802,Departamental,TwoWay,1,0,Flat,RightCurve,Normal,Unknown,Lane,Missing
201800000803,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800000805,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800000806,Departamental,TwoWay,2,0,Uphill,LeftCurve,Missing,Unknown,Shoulder,Missing
201800000807,Departamental,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800000809,Departamental,TwoWay,2,0,Flat,Straight,Affected,Bridge,Shoulder,Missing
201800000810,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
