AccidentId,Direction,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver_grouped
201800000365,Decreasing,DitchTalusOrRockyWall,Not_Applicable,Unknown,Straight
201800000366,Unknown,StationaryVehicle,Not_Applicable,Front,Straight
201800000367,Unknown,Tree,Not_Applicable,Front,Straight
201800000368,Increasing,Not_Applicable,Vehicle,LeftBack,Turn
201800000368,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000369,Increasing,Not_Applicable,Vehicle,Front,Turn
201800000369,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000371,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800000371,Increasing,DitchTalusOrRockyWall,Not_Applicable,Front,Straight
201800000372,Unknown,Not_Applicable,Vehicle,RightFront,LaneChange
201800000372,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000373,Decreasing,Not_Applicable,Pedestrian,RightSide,ModerateRisk
201800000375,Increasing,DitchTalusOrRockyWall,Not_Applicable,LeftFront,Straight
201800000376,Decreasing,StationaryVehicle,Vehicle,Front,SwerveTurn
201800000376,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800000377,Increasing,Not_Applicable,Not_Applicable,Multiple,Straight
201800000378,Increasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800000378,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000380,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000380,Decreasing,Not_Applicable,Not_Applicable,Back,StoppedOrParked
201800000383,Increasing,Not_Applicable,Vehicle,LeftSide,SwerveTurn
201800000383,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800000384,Decreasing,StreetFurniture,Not_Applicable,LeftSide,SwerveTurn
201800000387,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800000387,Increasing,Not_Applicable,Not_Applicable,Back,Straight
201800000388,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800000388,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000388,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800000389,Increasing,SideWalkEdge,Not_Applicable,Front,Straight
201800000390,Increasing,Not_Applicable,Other,LeftFront,ModerateRisk
201800000390,Increasing,Not_Applicable,Vehicle,Back,Straight
201800000391,Decreasing,Tree,Not_Applicable,LeftFront,Unknown
201800000392,Unknown,OtherInSidewalkOrShoulder,Not_Applicable,RightBack,Unknown
201800000393,Increasing,BuildingWallOrPier,Not_Applicable,Front,Unknown
201800000394,Increasing,Tree,Not_Applicable,Front,Straight
201800000395,Decreasing,Not_Applicable,Pedestrian,RightFront,Unknown
201800000396,Decreasing,Not_Applicable,Vehicle,Front,Unknown
201800000396,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000398,Decreasing,Not_Applicable,Vehicle,Front,Turn
201800000398,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000399,Decreasing,Not_Applicable,Vehicle,Front,SwerveTurn
201800000399,Increasing,Not_Applicable,Vehicle,Front,ModerateRisk
201800000400,Unknown,Not_Applicable,Pedestrian,RightFront,Straight
201800000401,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000401,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800000403,Decreasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800000403,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000404,Unknown,StationaryVehicle,Not_Applicable,Front,Turn
201800000404,Unknown,Not_Applicable,Not_Applicable,RightFront,StoppedOrParked
201800000406,Decreasing,DitchTalusOrRockyWall,Not_Applicable,LeftFront,Straight
201800000407,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800000408,Unknown,DitchTalusOrRockyWall,Not_Applicable,Front,Unknown
201800000412,Unknown,Post,Vehicle,Front,Straight
201800000412,Unknown,Not_Applicable,Vehicle,LeftSide,Turn
201800000413,Increasing,DitchTalusOrRockyWall,Not_Applicable,Front,Straight
201800000414,Unknown,Not_Applicable,Not_Applicable,Unknown,Unknown
201800000414,Unknown,Not_Applicable,Not_Applicable,Unknown,Turn
201800000415,Decreasing,Not_Applicable,Not_Applicable,Front,Unknown
201800000415,Increasing,Not_Applicable,Not_Applicable,Front,ModerateRisk
201800000417,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000417,Unknown,Not_Applicable,Vehicle,RightBack,LaneChange
201800000418,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800000418,Increasing,Not_Applicable,Vehicle,LeftBack,Turn
201800000420,Increasing,DitchTalusOrRockyWall,Not_Applicable,Front,Straight
201800000421,Unknown,Not_Applicable,Not_Applicable,Unknown,Turn
201800000422,Unknown,Not_Applicable,Vehicle,Front,Unknown
201800000422,Unknown,Not_Applicable,Vehicle,LeftBack,Unknown
201800000423,Unknown,Not_Applicable,Pedestrian,LeftFront,Unknown
201800000424,Unknown,Not_Applicable,Pedestrian,RightFront,Straight
201800000425,Unknown,Tree,Not_Applicable,Front,Straight
201800000426,Unknown,StationaryVehicle,Not_Applicable,Front,Straight
201800000426,Unknown,Not_Applicable,Vehicle,Back,Straight
201800000427,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800000427,Increasing,Not_Applicable,Not_Applicable,LeftBack,Straight
201800000434,Unknown,Not_Applicable,Not_Applicable,RightSide,Unknown
201800000435,Unknown,Not_Applicable,Vehicle,LeftSide,Turn
201800000435,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800000436,Unknown,Not_Applicable,Pedestrian,LeftFront,Straight
201800000437,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000437,Decreasing,MetallicBarrier,Not_Applicable,Back,Straight
201800000438,Decreasing,Post,Not_Applicable,Front,Straight
201800000439,Unknown,Tree,Not_Applicable,Front,SwerveTurn
201800000440,Decreasing,Not_Applicable,Not_Applicable,LeftFront,Unknown
201800000440,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000441,Unknown,Not_Applicable,Vehicle,RightFront,Unknown
201800000441,Unknown,Not_Applicable,Vehicle,RightSide,Unknown
201800000442,Unknown,Not_Applicable,Vehicle,Front,Straight
201800000442,Unknown,Not_Applicable,Vehicle,Unknown,LaneChange
201800000443,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000443,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000446,Unknown,Not_Applicable,Vehicle,RightBack,Overtake
201800000446,Unknown,Post,Vehicle,LeftFront,Straight
201800000447,Unknown,Not_Applicable,Pedestrian,RightFront,LaneChange
201800000448,Decreasing,Not_Applicable,Not_Applicable,RightFront,Unknown
201800000451,Increasing,ExitLaneWithoutObstacle,Not_Applicable,Front,Unknown
201800000452,Decreasing,Not_Applicable,Not_Applicable,RightFront,Straight
201800000452,Increasing,Not_Applicable,Not_Applicable,RightFront,HighRisk
201800000454,Unknown,Not_Applicable,Vehicle,LeftBack,LaneChange
201800000454,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000457,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800000459,Increasing,Not_Applicable,Vehicle,RightSide,SwerveTurn
201800000459,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000462,Decreasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800000462,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000464,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000465,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000465,Increasing,Not_Applicable,Vehicle,RightFront,Unknown
201800000466,Increasing,Not_Applicable,Not_Applicable,LeftFront,Unknown
201800000466,Increasing,Not_Applicable,Not_Applicable,Front,Straight
201800000468,Decreasing,DitchTalusOrRockyWall,Not_Applicable,Front,Straight
201800000469,Unknown,Not_Applicable,Pedestrian,Front,Straight
201800000470,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000470,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000471,Decreasing,Tree,Not_Applicable,Front,Straight
201800000472,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000472,Increasing,Not_Applicable,Not_Applicable,Back,Turn
201800000473,Decreasing,MetallicBarrier,Vehicle,LeftSide,Turn
201800000473,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000475,Unknown,Tree,Not_Applicable,Front,Straight
201800000479,Unknown,Not_Applicable,Pedestrian,Front,Straight
201800000480,Unknown,Not_Applicable,Vehicle,Front,Straight
201800000480,Unknown,Not_Applicable,Vehicle,Back,Straight
201800000482,Unknown,Not_Applicable,Not_Applicable,Front,SwerveTurn
201800000482,Unknown,Not_Applicable,Vehicle,LeftSide,ModerateRisk
201800000485,Increasing,SideWalkEdge,Not_Applicable,Front,SwerveTurn
201800000486,Increasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800000486,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000487,Unknown,Not_Applicable,Pedestrian,Front,Turn
201800000488,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800000488,Increasing,Not_Applicable,Vehicle,RightBack,Straight
201800000489,Increasing,Not_Applicable,Vehicle,Front,SwerveTurn
201800000489,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000491,Unknown,Not_Applicable,Vehicle,Back,Turn
201800000491,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000493,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800000493,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800000494,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800000494,Increasing,Not_Applicable,Vehicle,Back,Straight
201800000496,Unknown,Post,Not_Applicable,RightSide,Straight
201800000498,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000498,Increasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800000501,Unknown,Not_Applicable,Vehicle,Front,SwerveTurn
201800000501,Unknown,Not_Applicable,Vehicle,Front,Straight
201800000503,Decreasing,DitchTalusOrRockyWall,Not_Applicable,LeftFront,Straight
201800000504,Increasing,Not_Applicable,Vehicle,LeftFront,Overtake
201800000504,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800000504,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000505,Increasing,BuildingWallOrPier,Not_Applicable,Front,Straight
201800000507,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800000508,Decreasing,Post,Not_Applicable,Front,Straight
201800000510,Increasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800000510,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000510,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800000510,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800000512,Increasing,Not_Applicable,Vehicle,Front,ModerateRisk
201800000512,Decreasing,Not_Applicable,Vehicle,RightSide,Straight
201800000513,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800000515,Increasing,DitchTalusOrRockyWall,Not_Applicable,Front,ModerateRisk
201800000516,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800000516,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800000516,Increasing,Not_Applicable,Not_Applicable,Unknown,Overtake
201800000517,Increasing,Tree,WildAnimal,LeftFront,Straight
201800000518,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800000519,Increasing,SideWalkEdge,Not_Applicable,Unknown,Straight
201800000523,Decreasing,DitchTalusOrRockyWall,Not_Applicable,Front,SwerveTurn
201800000524,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000524,Increasing,Not_Applicable,Vehicle,Back,Straight
201800000526,Increasing,Not_Applicable,Vehicle,RightBack,Turn
201800000526,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000527,Decreasing,Not_Applicable,Vehicle,LeftSide,SwerveTurn
201800000527,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800000532,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800000532,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800000533,Unknown,Not_Applicable,Vehicle,RightFront,SwerveTurn
201800000533,Unknown,Not_Applicable,Vehicle,Front,Turn
201800000534,Increasing,BuildingWallOrPier,Not_Applicable,LeftSide,Straight
201800000536,Increasing,Not_Applicable,Vehicle,Back,Straight
201800000536,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000539,Increasing,Not_Applicable,Vehicle,Front,SwerveTurn
201800000539,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000540,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800000540,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800000541,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800000541,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000542,Unknown,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800000542,Unknown,Not_Applicable,Vehicle,RightFront,Straight
201800000543,Decreasing,Not_Applicable,Vehicle,Back,Turn
201800000543,Decreasing,Not_Applicable,Vehicle,RightFront,Overtake
201800000545,Decreasing,DitchTalusOrRockyWall,Not_Applicable,Front,SwerveTurn
201800000547,Increasing,Not_Applicable,Vehicle,RightFront,Turn
201800000547,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000548,Increasing,Post,Not_Applicable,Front,Straight
201800000549,Decreasing,Not_Applicable,DomesticAnimal,Front,Unknown
201800000550,Increasing,StationaryVehicle,Not_Applicable,RightFront,Unknown
201800000552,Unknown,Not_Applicable,Pedestrian,Back,ModerateRisk
201800000553,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000553,Unknown,Not_Applicable,Vehicle,RightFront,LaneChange
201800000554,Unknown,Not_Applicable,Vehicle,LeftSide,Straight
201800000554,Unknown,Not_Applicable,Vehicle,RightSide,Straight
201800000555,Unknown,Not_Applicable,Pedestrian,RightFront,Straight
201800000556,Increasing,Post,Not_Applicable,Front,Unknown
201800000557,Increasing,Not_Applicable,Vehicle,RightFront,Overtake
201800000557,Increasing,Not_Applicable,Vehicle,LeftBack,Overtake
201800000558,Unknown,Not_Applicable,Vehicle,RightBack,Turn
201800000558,Unknown,Not_Applicable,Vehicle,Front,Straight
201800000560,Increasing,Not_Applicable,Vehicle,RightSide,ModerateRisk
201800000560,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800000562,Increasing,Tree,Not_Applicable,Front,Straight
201800000563,Increasing,OtherInSidewalkOrShoulder,Not_Applicable,Unknown,Straight
201800000564,Decreasing,Not_Applicable,Vehicle,Front,SwerveTurn
201800000564,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000565,Unknown,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800000565,Unknown,Not_Applicable,Vehicle,Front,Straight
201800000566,Unknown,Not_Applicable,Vehicle,LeftFront,Turn
201800000566,Unknown,Not_Applicable,Vehicle,Front,Straight
201800000567,Unknown,DitchTalusOrRockyWall,Not_Applicable,Unknown,Unknown
201800000569,Unknown,Not_Applicable,Vehicle,LeftFront,Unknown
201800000569,Unknown,Not_Applicable,Vehicle,RightFront,Straight
201800000571,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000571,Unknown,Not_Applicable,Vehicle,LeftSide,LaneChange
201800000573,Unknown,Not_Applicable,Vehicle,RightFront,LaneChange
201800000573,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800000575,Unknown,Not_Applicable,Vehicle,Front,Straight
201800000575,Unknown,Not_Applicable,Not_Applicable,LeftSide,Straight
201800000576,Decreasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800000577,Increasing,Not_Applicable,Not_Applicable,LeftFront,SwerveTurn
201800000578,Decreasing,Not_Applicable,Vehicle,LeftFront,HighRisk
201800000578,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000580,Increasing,Not_Applicable,WildAnimal,Unknown,Straight
201800000581,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800000581,Increasing,Not_Applicable,Vehicle,Back,Turn
201800000583,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000583,Decreasing,Not_Applicable,Not_Applicable,LeftBack,Straight
201800000583,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000584,Increasing,MetallicBarrier,Not_Applicable,RightFront,Straight
201800000585,Increasing,SideWalkEdge,Not_Applicable,LeftFront,SwerveTurn
201800000590,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000590,Decreasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000592,Increasing,Not_Applicable,Pedestrian,LeftBack,ModerateRisk
201800000594,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800000595,Increasing,MetallicBarrier,Not_Applicable,LeftFront,Straight
201800000596,Increasing,Not_Applicable,Vehicle,RightSide,Turn
201800000596,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000599,Unknown,StreetFurniture,Not_Applicable,Multiple,Unknown
201800000601,Increasing,BuildingWallOrPier,Not_Applicable,Multiple,SwerveTurn
201800000602,Decreasing,SideWalkEdge,Not_Applicable,RightFront,Straight
201800000604,Unknown,Tree,Not_Applicable,Front,Unknown
201800000605,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000605,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000607,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000607,Decreasing,DitchTalusOrRockyWall,Vehicle,Front,SwerveTurn
201800000608,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000608,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800000609,Decreasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800000612,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800000612,Decreasing,Not_Applicable,Not_Applicable,LeftSide,Overtake
201800000613,Unknown,Not_Applicable,Vehicle,RightFront,HighRisk
201800000613,Decreasing,TrafficSignOrEmergencyBox,Vehicle,Front,Straight
201800000614,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800000614,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800000615,Decreasing,Not_Applicable,Vehicle,Front,SwerveTurn
201800000615,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000616,Increasing,DitchTalusOrRockyWall,Not_Applicable,LeftSide,Straight
201800000617,Increasing,Not_Applicable,Vehicle,Front,HighRisk
201800000617,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800000619,Increasing,Not_Applicable,Vehicle,Front,Straight
201800000619,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800000620,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800000620,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800000621,Unknown,DitchTalusOrRockyWall,Not_Applicable,RightFront,Unknown
201800000622,Increasing,Not_Applicable,Vehicle,LeftFront,LaneChange
201800000622,Decreasing,Not_Applicable,Vehicle,LeftFront,Unknown
201800000623,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800000623,Increasing,Not_Applicable,Vehicle,Front,Straight
