AccidentId,Gravity,Light,InAgglomeration,IntersectionType,Weather,CollisionType,Month,DayOfWeek,HourOfDay,IsWeekend,IsNight
201800033300,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,6,Saturday,4,True,True
201800017681,NonLethal,NightNoStreetLight,No,Y-type,Normal,Other,7,Saturday,5,True,True
201800021849,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,Other,7,Sunday,22,True,False
201800050160,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-Behind,6,Tuesday,18,False,False
201800019581,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,2Vehicles-Side,1,Wednesday,0,False,True
201800039186,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,4,Monday,15,False,False
201800021256,NonLethal,Daylight,Yes,Other,VeryGood,Other,7,Tuesday,10,False,False
201800013306,NonLethal,Daylight,No,T-type,Normal,2Vehicles-BehindVehicles-Frontal,5,Sunday,18,True,False
201800033060,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,12,Saturday,14,True,False
201800013190,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,12,Saturday,17,True,False
201800021069,NonLethal,Daylight,Yes,X-type,Overcast,2Vehicles-Side,2,Friday,14,False,False
201800057332,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,7,Saturday,11,True,False
201800042644,NonLethal,NightStreelightsOn,Yes,NoIntersection,HeavyRain,2Vehicles-BehindVehicles-Frontal,1,Tuesday,18,False,False
201800051749,NonLethal,TwilightOrDawn,Yes,Square,Overcast,Other,6,Thursday,20,False,False
201800029242,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,4,Tuesday,12,False,False
201800002316,NonLethal,Daylight,No,NoIntersection,Overcast,NoCollision,7,Saturday,14,True,False
201800002438,Lethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Behind,6,Tuesday,22,False,False
201800021526,Lethal,Daylight,No,NoIntersection,VeryGood,Other,3,Sunday,7,True,False
201800056086,NonLethal,Daylight,No,Y-type,Normal,NoCollision,11,Friday,10,False,False
201800041923,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,12,Tuesday,12,False,False
201800034595,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,3,Friday,0,False,True
201800008983,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,11,Monday,15,False,False
201800013328,NonLethal,Daylight,Yes,T-type,VeryGood,2Vehicles-Side,9,Saturday,18,True,False
201800006437,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,3+Vehicles-Chain,10,Wednesday,19,False,False
201800009563,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,8,Tuesday,16,False,False
201800046291,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-Side,12,Friday,18,False,False
201800007286,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-BehindVehicles-Frontal,1,Saturday,14,True,False
201800011798,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,7,Saturday,14,True,False
201800017257,Lethal,Daylight,No,Y-type,HeavyRain,2Vehicles-Side,5,Sunday,16,True,False
201800034027,NonLethal,NightStreelightsOn,Yes,Y-type,Normal,Other,7,Thursday,1,False,True
201800018455,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,NoCollision,3,Sunday,4,True,True
201800038693,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,5,Wednesday,10,False,False
201800026508,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,12,Thursday,7,False,False
201800037801,NonLethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-Side,5,Friday,23,False,False
201800026762,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,3,Friday,12,False,False
201800005226,NonLethal,Daylight,Yes,NoIntersection,VeryGood,3+Vehicles-Chain,5,Friday,12,False,False
201800050763,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,3,Sunday,4,True,True
201800036919,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,9,Friday,16,False,False
201800043223,Lethal,Daylight,Yes,NoIntersection,Normal,Other,5,Wednesday,16,False,False
201800013891,NonLethal,Daylight,Yes,NoIntersection,LightRain,2Vehicles-BehindVehicles-Frontal,6,Thursday,7,False,False
201800014169,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,9,Saturday,8,True,False
201800003828,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,3,Saturday,17,True,False
201800041466,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Behind,7,Saturday,19,True,False
201800017794,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,4,Wednesday,17,False,False
201800008279,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Multiple,2,Thursday,14,False,False
201800018050,Lethal,TwilightOrDawn,No,X-type,Normal,2Vehicles-Side,4,Thursday,20,False,False
201800035888,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,5,Sunday,6,True,True
201800040810,NonLethal,NightStreelightsOn,Yes,X-type,LightRain,2Vehicles-Side,1,Thursday,6,False,True
201800040770,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,9,Monday,12,False,False
201800052633,NonLethal,Daylight,Yes,Square,LightRain,NoCollision,12,Friday,9,False,False
201800020519,NonLethal,Daylight,Yes,NoIntersection,LightRain,2Vehicles-Side,12,Saturday,8,True,False
201800001686,NonLethal,NightNoStreetLight,No,NoIntersection,FogOrSmoke,2Vehicles-Side,11,Wednesday,21,False,False
201800032424,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,4,Saturday,9,True,False
201800012494,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,2,Friday,9,False,False
201800023316,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,10,Saturday,11,True,False
201800011276,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,4,Wednesday,11,False,False
201800054770,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,7,Friday,13,False,False
201800054743,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,6,Thursday,11,False,False
201800007148,NonLethal,Daylight,No,X-type,Normal,3+Vehicles-Multiple,9,Saturday,15,True,False
201800048866,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Multiple,5,Friday,17,False,False
201800038449,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Behind,6,Sunday,19,True,False
201800024933,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,1,Wednesday,16,False,False
201800041705,NonLethal,Daylight,Yes,T-type,LightRain,2Vehicles-BehindVehicles-Frontal,12,Friday,16,False,False
201800012694,NonLethal,TwilightOrDawn,Yes,Y-type,Normal,Other,7,Sunday,5,True,True
201800056374,NonLethal,Daylight,No,NoIntersection,Normal,NoCollision,8,Sunday,13,True,False
201800057542,Lethal,Daylight,No,NoIntersection,Normal,Other,11,Friday,12,False,False
201800027752,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,7,Tuesday,19,False,False
201800035911,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,7,Thursday,17,False,False
201800011866,NonLethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-Side,2,Sunday,23,True,False
201800012883,NonLethal,TwilightOrDawn,No,NoIntersection,LightRain,2Vehicles-BehindVehicles-Frontal,1,Sunday,17,True,False
201800025585,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,Other,11,Thursday,18,False,False
201800047094,NonLethal,NightNoStreetLight,No,Other,LightRain,2Vehicles-Behind,12,Saturday,17,True,False
201800054064,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,4,Thursday,13,False,False
201800032850,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,7,Monday,17,False,False
201800011903,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-BehindVehicles-Frontal,5,Monday,14,False,False
201800047584,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,6,Thursday,20,False,False
201800047793,NonLethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-Side,10,Thursday,19,False,False
201800053303,NonLethal,Daylight,Yes,X-type,HeavyRain,2Vehicles-Side,3,Saturday,9,True,False
201800019548,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,Other,3,Thursday,17,False,False
201800008344,NonLethal,Daylight,Yes,X-type,Normal,Other,12,Saturday,15,True,False
201800030213,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,5,Tuesday,17,False,False
201800028583,NonLethal,NightStreelightsOn,Yes,T-type,LightRain,2Vehicles-Side,12,Friday,19,False,False
201800035511,NonLethal,NightStreelightsOn,Yes,NoIntersection,LightRain,Other,2,Saturday,22,True,False
201800039631,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,5,Saturday,15,True,False
201800005079,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,NoCollision,8,Thursday,0,False,True
201800001077,Lethal,Daylight,No,NoIntersection,VeryGood,2Vehicles-Behind,10,Wednesday,8,False,False
201800050173,NonLethal,Daylight,No,NoIntersection,VeryGood,2Vehicles-Behind,12,Friday,16,False,False
201800011101,NonLethal,Daylight,No,X-type,Normal,2Vehicles-Side,4,Saturday,11,True,False
201800056402,NonLethal,NightNoStreetLight,Yes,Other,LightRain,2Vehicles-Side,8,Monday,18,False,False
201800048511,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,11,Friday,16,False,False
201800025256,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,3,Tuesday,12,False,False
201800022423,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,3,Monday,13,False,False
201800000340,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,7,Thursday,5,False,True
201800037117,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,9,Friday,17,False,False
201800006603,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,5,Saturday,14,True,False
201800025718,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,12,Thursday,14,False,False
201800054783,NonLethal,NightStreelightsOn,Yes,X-type,Normal,2Vehicles-Side,8,Thursday,21,False,False
201800043376,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,6,Friday,18,False,False
201800025886,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,4,Monday,17,False,False
201800002330,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,9,Thursday,17,False,False
201800019698,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,9,Saturday,18,True,False
201800051548,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Behind,8,Tuesday,23,False,False
201800044270,NonLethal,NightStreelightsOn,No,NoIntersection,Normal,NoCollision,9,Sunday,21,True,False
201800025685,NonLethal,Daylight,Yes,X-type,Normal,Other,1,Thursday,10,False,False
201800047654,NonLethal,Daylight,Yes,NoIntersection,LightRain,2Vehicles-Behind,8,Wednesday,9,False,False
201800021266,NonLethal,NightStreelightsOn,Yes,Other,LightRain,Other,10,Wednesday,17,False,False
201800048154,NonLethal,Daylight,Yes,NoIntersection,LightRain,2Vehicles-Behind,3,Wednesday,8,False,False
201800048448,NonLethal,Daylight,Yes,Other,Normal,NoCollision,8,Friday,19,False,False
201800047962,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,2,Friday,13,False,False
201800047700,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,9,Friday,12,False,False
201800034236,NonLethal,Daylight,No,T-type,Normal,2Vehicles-BehindVehicles-Frontal,11,Wednesday,19,False,False
201800014728,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,NoCollision,2,Monday,21,False,False
201800045560,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,2Vehicles-Side,12,Monday,18,False,False
201800026390,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,NoCollision,7,Friday,0,False,True
201800047450,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,11,Sunday,12,True,False
201800039564,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,6,Sunday,22,True,False
201800035548,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,2,Tuesday,12,False,False
201800036618,NonLethal,Daylight,Yes,Roundabout,LightRain,2Vehicles-Side,12,Friday,12,False,False
201800029967,NonLethal,TwilightOrDawn,Yes,NoIntersection,Normal,2Vehicles-Behind,9,Saturday,19,True,False
201800019969,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,5,Saturday,12,True,False
201800025278,NonLethal,Daylight,Yes,Square,Normal,Other,3,Saturday,12,True,False
201800011935,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,8,Friday,15,False,False
201800017489,NonLethal,NightStreelightsOff,No,Other,Normal,Other,6,Friday,0,False,True
201800051718,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,5,Monday,18,False,False
201800021599,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,6,Saturday,21,True,False
201800030144,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,8,Wednesday,4,False,True
201800044246,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,9,Thursday,10,False,False
201800040365,NonLethal,Daylight,Yes,Y-type,Normal,Other,11,Saturday,15,True,False
201800039396,NonLethal,Daylight,Yes,NoIntersection,Normal,NoCollision,7,Wednesday,13,False,False
201800014198,NonLethal,Daylight,No,NoIntersection,Normal,Other,3,Sunday,9,True,False
201800040306,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Side,5,Tuesday,21,False,False
201800050971,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,1,Monday,9,False,False
201800010857,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,NoCollision,5,Thursday,19,False,False
201800053263,NonLethal,NightStreelightsOn,Yes,Roundabout,Other,2Vehicles-Side,2,Friday,23,False,False
201800019643,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-Side,5,Wednesday,18,False,False
201800021449,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,10,Saturday,17,True,False
201800016778,Lethal,NightNoStreetLight,Yes,NoIntersection,Normal,2Vehicles-Side,9,Wednesday,21,False,False
201800030874,NonLethal,TwilightOrDawn,Yes,X-type,Normal,2Vehicles-Side,9,Wednesday,7,False,False
201800055235,NonLethal,NightStreelightsOn,Yes,T-type,HeavyRain,3+Vehicles-Chain,1,Monday,5,False,True
201800023183,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,8,Wednesday,15,False,False
201800049099,Lethal,Daylight,No,NoIntersection,LightRain,2Vehicles-Side,12,Sunday,8,True,False
201800013172,NonLethal,Daylight,No,NoIntersection,Normal,Other,5,Saturday,12,True,False
201800028620,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,9,Wednesday,17,False,False
201800049247,NonLethal,Daylight,No,NoIntersection,Normal,3+Vehicles-Chain,9,Tuesday,17,False,False
201800001786,NonLethal,Daylight,Yes,NoIntersection,LightRain,Other,12,Friday,15,False,False
201800023052,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,1,Friday,16,False,False
201800045628,NonLethal,NightNoStreetLight,No,NoIntersection,LightRain,Other,4,Sunday,18,True,False
201800037036,NonLethal,Daylight,Yes,T-type,Overcast,2Vehicles-Side,3,Monday,11,False,False
201800055680,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,3,Sunday,9,True,False
201800028363,NonLethal,Daylight,No,NoIntersection,Normal,Other,3,Saturday,11,True,False
201800000136,NonLethal,NightNoStreetLight,No,Y-type,Normal,2Vehicles-Side,11,Thursday,21,False,False
201800008869,NonLethal,Daylight,Yes,X-type,Normal,2Vehicles-Side,4,Tuesday,9,False,False
201800041103,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Side,9,Wednesday,9,False,False
201800014827,NonLethal,Daylight,Yes,T-type,VeryGood,2Vehicles-BehindVehicles-Frontal,7,Sunday,8,True,False
201800010161,NonLethal,Daylight,Yes,NoIntersection,Normal,2Vehicles-Behind,12,Sunday,10,True,False
201800003245,NonLethal,Daylight,Yes,NoIntersection,VeryGood,2Vehicles-BehindVehicles-Frontal,8,Saturday,18,True,False
201800020924,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Side,2,Friday,19,False,False
201800044621,NonLethal,NightStreelightsOff,No,NoIntersection,Normal,3+Vehicles-Multiple,2,Monday,0,False,True
201800026771,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Saturday,10,True,False
201800003970,NonLethal,Daylight,Yes,NoIntersection,Normal,3+Vehicles-Multiple,5,Wednesday,8,False,False
201800053967,NonLethal,NightStreelightsOn,Yes,Y-type,Normal,Other,12,Thursday,18,False,False
201800006887,NonLethal,Daylight,No,NoIntersection,Normal,Other,9,Saturday,14,True,False
201800051441,NonLethal,Daylight,Yes,T-type,Normal,Other,2,Tuesday,8,False,False
201800038877,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,NoCollision,1,Wednesday,18,False,False
201800050363,NonLethal,Daylight,Yes,Square,Normal,2Vehicles-Side,6,Monday,14,False,False
201800017030,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,8,Thursday,13,False,False
201800006935,NonLethal,Daylight,No,NoIntersection,Normal,Other,1,Sunday,14,True,False
201800046666,NonLethal,Daylight,No,NoIntersection,LightRain,2Vehicles-Behind,11,Tuesday,16,False,False
201800017178,NonLethal,NightNoStreetLight,No,NoIntersection,Normal,Other,7,Saturday,23,True,False
201800017651,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-BehindVehicles-Frontal,11,Monday,13,False,False
201800043844,NonLethal,TwilightOrDawn,No,NoIntersection,Normal,3+Vehicles-Chain,2,Tuesday,7,False,False
201800052304,NonLethal,NightStreelightsOn,Yes,T-type,LightRain,Other,2,Thursday,19,False,False
201800041384,NonLethal,NightStreelightsOn,Yes,X-type,LightRain,2Vehicles-Side,1,Saturday,19,True,False
201800028508,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,8,Tuesday,13,False,False
201800034832,NonLethal,Daylight,Yes,X-type,Normal,Other,6,Friday,11,False,False
201800016740,Lethal,Daylight,No,NoIntersection,Normal,2Vehicles-Side,2,Thursday,17,False,False
201800049914,NonLethal,Daylight,No,NoIntersection,Normal,2Vehicles-Behind,6,Monday,19,False,False
201800032912,NonLethal,NightNoStreetLight,No,NoIntersection,FogOrSmoke,2Vehicles-BehindVehicles-Frontal,11,Friday,2,False,True
201800041808,NonLethal,NightStreelightsOn,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,11,Friday,23,False,False
201800028700,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Wednesday,16,False,False
201800032418,NonLethal,Daylight,Yes,NoIntersection,Normal,Other,4,Sunday,9,True,False
201800011802,NonLethal,Daylight,Yes,T-type,Normal,2Vehicles-BehindVehicles-Frontal,10,Tuesday,16,False,False
201800052597,NonLethal,NightStreelightsOn,Yes,X-type,Overcast,2Vehicles-Side,11,Friday,7,False,False
201800012710,NonLethal,TwilightOrDawn,Yes,NoIntersection,FogOrSmoke,Other,11,Friday,7,False,False
201800011482,NonLethal,TwilightOrDawn,No,T-type,VeryGood,2Vehicles-BehindVehicles-Frontal,8,Friday,9,False,False
201800045745,NonLethal,NightStreelightsOn,No,NoIntersection,Normal,Other,5,Thursday,5,False,True
201800056587,NonLethal,NightStreelightsOn,No,T-type,Normal,Other,3,Friday,20,False,False
201800012135,NonLethal,Daylight,No,NoIntersection,Normal,Other,10,Saturday,8,True,False
201800041642,NonLethal,NightStreelightsOn,Yes,T-type,LightRain,2Vehicles-Side,12,Sunday,22,True,False
201800009223,NonLethal,NightStreelightsOn,Yes,NoIntersection,Normal,2Vehicles-Behind,6,Saturday,21,True,False
201800015617,NonLethal,TwilightOrDawn,Yes,Roundabout,Normal,2Vehicles-Side,1,Tuesday,7,False,False
201800039667,NonLethal,Daylight,Yes,NoIntersection,VeryGood,Other,10,Wednesday,9,False,False
201800025235,NonLethal,Daylight,Yes,NoIntersection,LightRain,NoCollision,2,Thursday,8,False,False
201800023488,NonLethal,Daylight,No,NoIntersection,LightRain,NoCollision,7,Sunday,16,True,False
